tract,median(estimatedMembers),avg(estimatedMembers),min(estimatedMembers),max(estimatedMembers),stddev_samp(estimatedMembers),count(estimatedMembers),team_name
001001,233.55909498983428,293.5756354148546,96.02287336868433,633.5419120635484,145.12154884014757,13,Marquet
001002,390.38898238928226,586.1495228597129,127.5575495557855,3121.410942587592,635.0733603547482,21,Marquet
001004,217.51355553699224,217.51355553699224,217.51355553699224,217.51355553699224,null,1,Marquet
001100,342.13401571315126,653.2172419507458,68.56776279734412,5837.576677186982,1048.2690309446382,40,Marquet
001101,8348.148900729799,5841.796740029613,89.80023085442255,11889.971390126862,4952.814603702449,19,Marquet
001102,1212.4667655716503,1133.5359785579612,64.23171785445385,1862.8806508335604,579.9798095930807,15,Marquet
001103,211.74263064414612,211.74263064414612,180.5879935765574,242.8972677117348,44.05931027179548,2,Marquet
001105,905.6773360702713,905.6773360702713,905.6773360702713,905.6773360702713,null,1,Marquet
001107,248.96590287510102,248.96590287510102,248.96590287510102,248.96590287510102,null,1,Marquet
001108,245.73804906774708,245.73804906774708,245.73804906774708,245.73804906774708,null,1,Marquet
001111,294.1544889620214,294.1544889620214,294.1544889620214,294.1544889620214,null,1,Marquet
001121,314.4082998409184,314.4082998409184,314.4082998409184,314.4082998409184,null,1,Marquet
001200,1116.941599603564,1049.6563487390417,68.56776279734412,2535.999558446562,740.6284780917616,40,Marquet
001201,576.8166191670409,724.5471177227857,214.82709034714756,2475.416766597397,531.1877058347616,18,Marquet
001202,1118.7103866474426,1073.4365555264792,1.6039915333236667,3796.773884300098,884.0358224233328,22,Marquet
001208,214.08590373203103,214.08590373203103,214.08590373203103,214.08590373203103,null,1,Marquet
001300,1162.2817800418152,2208.78995974514,58.78596243404839,7222.2330172374195,2353.7400235383298,46,Marquet
001302,399.0566380137526,399.0566380137526,399.0566380137526,399.0566380137526,null,1,Marquet
001303,267.6763832721781,267.6763832721781,237.9345629086028,297.4182036357534,42.061285727832484,2,Marquet
001304,505.08834344552577,505.08834344552577,305.2858081648261,704.8908787262254,282.56345519049427,2,Marquet
001400,733.6543688819966,754.5310634073285,68.56776279734412,1835.7462612598188,405.53615578265993,38,Marquet
001401,258.29110312946176,227.83474597113695,90.63085015710797,304.41194539917376,86.58280448345764,8,Marquet
001402,281.33248705246575,342.1792904668577,181.49028381238534,596.4239078951321,146.62232417320038,7,Marquet
001403,264.2314198856613,264.2314198856613,171.3609133516512,357.10192641967143,131.33872988485626,2,Marquet
001412,237.06473371457895,237.06473371457895,237.06473371457895,237.06473371457895,null,1,Marquet
001500,516.0087130501028,644.3373571544093,25.828951578710377,1961.7020090584672,501.1748316160628,54,Marquet
001501,277.6829158998123,277.6829158998123,263.8715335019957,291.4942982976289,19.532244302113273,2,Marquet
001502,143.09241792810818,143.09241792810818,27.734688532019963,258.4501473241964,163.1404654365134,2,Marquet
001504,185.07918531433154,196.14210459722395,157.60907940959325,245.73804906774708,45.094012468916475,3,Marquet
001600,190.42798969438348,313.4562454321023,72.69043865660723,877.8670146782929,245.26275365457468,21,Marquet
001601,344.89015772804674,369.37886497052045,74.9679633743213,780.798863010482,186.2535399960813,17,Marquet
001602,521.5060914327423,608.571124476227,8.458720802153374,1522.8163309456397,442.7865893427678,20,Marquet
001603,529.8607040612418,526.526665296765,106.93986590836151,1131.5882116693356,261.94093443881803,14,Marquet
001606,232.40908030563887,232.40908030563887,232.40908030563887,232.40908030563887,null,1,Marquet
001700,1276.085810586781,1900.5896480804197,127.5575495557855,4863.037842792199,1487.651396706198,35,Marquet
001701,268.8949684125858,256.38442125981936,9.425043794309047,478.32270441979676,194.26871706666103,4,Marquet
001702,190.26766514900746,209.4661838256621,8.458720802153374,476.9943566596952,161.35640884104706,6,Marquet
001707,481.2097989964162,481.2097989964162,481.2097989964162,481.2097989964162,null,1,Marquet
001731,100.68337845950784,100.68337845950784,100.68337845950784,100.68337845950784,null,1,Marquet
001765,254.63677300636928,254.63677300636928,254.63677300636928,254.63677300636928,null,1,Marquet
001783,281.15332466056657,281.15332466056657,281.15332466056657,281.15332466056657,null,1,Marquet
001800,632.7248143941595,738.5938387815212,100.68337845950784,3455.214010992239,640.75505605161,24,Marquet
001801,460.281654496173,489.5908573812034,231.6735237798636,1477.4664106164423,387.7845091607757,9,Marquet
001802,524.3720592571033,520.3935675188626,217.5793973980711,1146.3991405251656,303.3604413237217,9,Marquet
001803,239.3889955224859,212.86169658178343,127.5575495557855,313.34365912106125,74.31154871354984,8,Marquet
001826,232.40908030563887,232.40908030563887,232.40908030563887,232.40908030563887,null,1,Marquet
001858,276.13497642696416,253.58344127144505,184.98635279290215,299.6289945944688,60.55710225244882,3,Marquet
001862,245.73804906774708,245.73804906774708,245.73804906774708,245.73804906774708,null,1,Marquet
001900,584.7232098788129,866.5142371409737,25.828951578710377,2475.416766597397,705.7505634699252,42,Marquet
001901,180.44893435933304,180.44893435933304,180.44893435933304,180.44893435933304,null,1,Marquet
002000,357.10192641967143,554.7012698786241,89.74461123487566,1790.2927005213055,414.9621378029415,27,Marquet
002004,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
002013,194.1088623406564,194.1088623406564,194.1088623406564,194.1088623406564,null,1,Marquet
002018,159.4469369447318,159.4469369447318,159.4469369447318,159.4469369447318,null,1,Marquet
002100,1131.931301909082,1260.0793759595222,301.4970175500972,2475.416766597397,558.9705635235073,13,Marquet
002101,1.6039915333236667,1.6039915333236667,1.6039915333236667,1.6039915333236667,null,1,Marquet
002103,221.70066159632682,194.66578161657355,21.195490121435608,314.066313152205,123.72842237214871,4,Marquet
002104,193.00384843999095,193.00384843999095,127.5575495557855,258.4501473241964,92.55504348916651,2,Marquet
002200,214.82709034714756,214.82709034714756,214.82709034714756,214.82709034714756,null,1,Marquet
002201,514.304279347891,467.50854228864864,232.40908030563887,734.1805391609292,220.33985114273761,5,Marquet
002204,326.5845389303813,326.5845389303813,291.4942982976289,361.6747795631337,49.6250942097739,2,Marquet
002205,596.780106462455,596.780106462455,596.780106462455,596.780106462455,null,1,Marquet
002206,289.39874802177246,875.7530634974142,127.5575495557855,3521.272323913479,1480.815528392479,5,Marquet
002207,127.5575495557855,166.29315692490073,106.77818441852173,303.2793441695102,91.84795770685152,4,Marquet
002221,3127.482890386912,3442.5889171597523,2545.9794382461255,6056.316991017875,972.6944963659137,11,Marquet
002222,1579.8204527561134,1597.2159675379744,741.7211844678665,2242.0668443296763,447.2438529486647,11,Marquet
002223,962.4426252192856,932.4144689757293,94.48749529256719,1484.536955152573,360.38053822335667,11,Marquet
002224,3016.384159561658,3099.395678528435,2281.8909679909307,3884.2890914175487,475.47362042634114,11,Marquet
002300,284.2983912988756,248.9465225907139,1.6039915333236667,337.2659194112473,140.78216206401999,5,Marquet
002302,870.0476632051827,858.4018764542093,401.9030821761573,1326.6097074423333,292.0464394422739,11,Marquet
002303,270.45525850345285,270.45525850345285,270.45525850345285,270.45525850345285,null,1,Marquet
002310,1313.949856846477,1323.1494187057565,848.0578877569706,2146.402091068505,381.15978046183534,11,Marquet
002312,361.3659338322482,415.49480349703697,59.56358028873507,935.6837525641686,265.3277234780476,11,Marquet
002313,761.4538046283535,764.4842104768418,377.74667402585374,1060.8599791795539,185.73173360788778,11,Marquet
002400,201.3683710917061,201.3683710917061,127.5575495557855,275.1791926276267,104.38426486599906,2,Marquet
002402,106.77818441852173,106.77818441852173,106.77818441852173,106.77818441852173,null,1,Marquet
002403,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
002410,1801.3864138268168,1674.5563441992695,1027.7857587193532,2235.2248509251303,413.45198081649136,11,Marquet
002411,1531.8177543564022,1613.469139006145,1053.0790376398356,2341.3573756278793,450.3473167036631,11,Marquet
002412,579.8270879172308,566.2736645172661,127.5575495557855,1079.133700808344,321.93318468064433,13,Marquet
002413,3085.0151464220553,3306.6032176533568,2377.720855454037,5054.082313219767,789.2517165402307,11,Marquet
002416,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,0,2,Marquet
002500,151.13794797426203,153.0066354315135,15.84839344686855,292.0335648734099,138.10206813652962,3,Marquet
002501,250.84713707744206,250.84713707744206,245.93253896823956,255.76173518664456,6.950291299647346,2,Marquet
002505,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,0,2,Marquet
002507,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
002508,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,0,5,Marquet
002510,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
002600,217.51355553699224,215.2384920823948,127.5575495557855,300.6443711544066,86.56583557079581,3,Marquet
002603,272.1780123221054,272.1780123221054,272.1780123221054,272.1780123221054,null,1,Marquet
002605,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
002613,232.40908030563887,232.40908030563887,232.40908030563887,232.40908030563887,null,1,Marquet
002700,358.86649694804277,358.86649694804277,358.86649694804277,358.86649694804277,null,1,Marquet
002702,295.9429763828847,316.92127374246644,217.5793973980711,437.2414474464434,111.32349607312769,3,Marquet
002801,183.2161436199084,171.68000374400143,1.6039915333236667,318.68373620286513,130.150460656094,4,Marquet
002802,158.16523261753733,158.16523261753733,1.6039915333236667,314.726473701751,221.41103048325877,2,Marquet
002816,268.60495337993177,268.60495337993177,268.60495337993177,268.60495337993177,null,1,Marquet
002830,89.74461123487566,89.74461123487566,89.74461123487566,89.74461123487566,null,1,Marquet
002841,237.06473371457895,237.06473371457895,237.06473371457895,237.06473371457895,null,1,Marquet
002901,300.6443711544066,295.9173580991516,8.458720802153374,533.4599439580682,196.42217322504774,7,Marquet
002902,248.96590287510102,248.96590287510102,248.96590287510102,248.96590287510102,null,1,Marquet
002915,236.78223852817058,236.78223852817058,236.78223852817058,236.78223852817058,null,1,Marquet
002956,251.47382667885762,251.47382667885762,251.47382667885762,251.47382667885762,null,1,Marquet
002976,222.2934381206647,222.2934381206647,222.2934381206647,222.2934381206647,null,1,Marquet
003000,100.68337845950784,100.68337845950784,100.68337845950784,100.68337845950784,null,1,Marquet
003001,286.33014363994135,286.33014363994135,232.40908030563887,340.2512069742438,76.25589906494918,2,Marquet
003002,217.51355553699224,217.51355553699224,217.51355553699224,217.51355553699224,null,1,Marquet
003003,53.55538297957157,53.55538297957157,53.55538297957157,53.55538297957157,null,1,Marquet
003100,144.03626025042905,155.57983138749756,58.78596243404839,263.91727147801527,103.05170553401958,3,Marquet
003101,129.9520435655112,129.9520435655112,68.56776279734412,191.33632433367828,86.81048237885983,2,Marquet
003102,217.51355553699224,217.51355553699224,217.51355553699224,217.51355553699224,null,1,Marquet
003103,405.17249326746276,405.17249326746276,405.17249326746276,405.17249326746276,null,1,Marquet
003104,127.5575495557855,161.46209255882198,107.86282524557942,248.96590287510102,76.41765605090399,3,Marquet
003105,58.78596243404839,58.78596243404839,58.78596243404839,58.78596243404839,null,1,Marquet
003201,284.2983912988756,284.2983912988756,284.2983912988756,284.2983912988756,null,1,Marquet
003203,295.77953674072546,339.713609883258,275.1791926276267,448.18210028142204,94.49948995278736,3,Marquet
003204,220.45060433842337,220.45060433842337,127.5575495557855,313.34365912106125,131.37061792387337,2,Marquet
003218,1.6039915333236667,1.6039915333236667,1.6039915333236667,1.6039915333236667,null,1,Marquet
003219,214.82709034714756,214.82709034714756,214.82709034714756,214.82709034714756,null,1,Marquet
003230,307.54252082804624,307.54252082804624,285.595447579006,329.48959407708645,31.037848643188422,2,Marquet
003300,180.5879935765574,180.5879935765574,180.5879935765574,180.5879935765574,null,1,Marquet
003302,70.6640408174611,70.6640408174611,70.6640408174611,70.6640408174611,null,1,Marquet
003305,232.5669040818752,232.5669040818752,232.5669040818752,232.5669040818752,null,1,Marquet
003310,53.55538297957157,53.55538297957157,53.55538297957157,53.55538297957157,null,1,Marquet
003312,344.42378206771104,344.42378206771104,344.42378206771104,344.42378206771104,null,1,Marquet
003318,75.54023794391651,75.54023794391651,75.54023794391651,75.54023794391651,null,1,Marquet
003401,255.4309907813573,242.7623906401876,122.92166158678842,337.2659194112473,88.71997924050409,4,Marquet
003402,276.3079625561751,286.9559229183204,228.47584475447297,366.73192180645856,57.77020059198829,4,Marquet
003404,47.99649947715027,47.99649947715027,47.99649947715027,47.99649947715027,null,1,Marquet
003500,1254.2516076387321,1254.2516076387321,1254.2516076387321,1254.2516076387321,null,1,Marquet
003501,1.6039915333236667,1.6039915333236667,1.6039915333236667,1.6039915333236667,null,1,Marquet
003502,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
003504,236.22385364191612,236.22385364191612,127.5575495557855,344.89015772804674,153.6773610115648,2,Marquet
003512,263.8715335019957,263.8715335019957,263.8715335019957,263.8715335019957,null,1,Marquet
003600,150.8192515405419,150.8192515405419,127.5575495557855,174.0809535252983,32.897014430723644,2,Marquet
003603,260.929886588725,260.929886588725,260.929886588725,260.929886588725,null,1,Marquet
003628,313.43925385457266,313.43925385457266,313.43925385457266,313.43925385457266,null,1,Marquet
003629,271.56570297782565,271.56570297782565,271.56570297782565,271.56570297782565,null,1,Marquet
003630,225.73499197069668,225.73499197069668,225.73499197069668,225.73499197069668,null,1,Marquet
003701,228.47584475447297,228.47584475447297,228.47584475447297,228.47584475447297,null,1,Marquet
003803,15.84839344686855,15.84839344686855,15.84839344686855,15.84839344686855,null,1,Marquet
003805,243.3244191625934,243.3244191625934,243.3244191625934,243.3244191625934,null,1,Marquet
003808,47.99649947715027,47.99649947715027,47.99649947715027,47.99649947715027,null,1,Marquet
003906,303.6215846396685,303.6215846396685,303.6215846396685,303.6215846396685,null,1,Marquet
004000,166.60121552279463,166.60121552279463,127.5575495557855,205.64488148980374,55.21608193530914,2,Marquet
004026,242.8972677117348,242.8972677117348,242.8972677117348,242.8972677117348,null,1,Marquet
004058,262.02568541340105,262.02568541340105,262.02568541340105,262.02568541340105,null,1,Marquet
004073,242.8972677117348,242.8972677117348,242.8972677117348,242.8972677117348,null,1,Marquet
004300,251.47382667885762,251.47382667885762,251.47382667885762,251.47382667885762,null,1,Marquet
004302,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
004303,332.61769176737,332.61769176737,332.61769176737,332.61769176737,null,1,Marquet
004311,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
004401,171.3609133516512,171.3609133516512,171.3609133516512,171.3609133516512,0,2,Marquet
004405,237.06473371457895,237.06473371457895,237.06473371457895,237.06473371457895,null,1,Marquet
004413,268.60495337993177,268.60495337993177,268.60495337993177,268.60495337993177,null,1,Marquet
004500,34.68051475689596,34.68051475689596,34.68051475689596,34.68051475689596,null,1,Marquet
004504,191.33632433367828,191.33632433367828,191.33632433367828,191.33632433367828,null,1,Marquet
004507,71.68567211688895,71.68567211688895,14.586749927383634,128.78459430639427,80.75007015728448,2,Marquet
004612,291.89015096049263,291.89015096049263,291.89015096049263,291.89015096049263,null,1,Marquet
004613,232.01231623643363,232.01231623643363,232.01231623643363,232.01231623643363,null,1,Marquet
004639,263.91727147801527,263.91727147801527,263.91727147801527,263.91727147801527,null,1,Marquet
004646,228.47584475447297,228.47584475447297,228.47584475447297,228.47584475447297,null,1,Marquet
004716,245.91362411415793,245.91362411415793,245.91362411415793,245.91362411415793,null,1,Marquet
004721,523.7287343704533,523.7287343704533,523.7287343704533,523.7287343704533,null,1,Marquet
004752,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
004900,251.47382667885762,251.47382667885762,251.47382667885762,251.47382667885762,null,1,Marquet
004919,328.1013415391767,328.1013415391767,328.1013415391767,328.1013415391767,null,1,Marquet
005001,268.60495337993177,268.60495337993177,268.60495337993177,268.60495337993177,null,1,Marquet
005005,301.01205919927264,301.01205919927264,301.01205919927264,301.01205919927264,null,1,Marquet
005013,227.2195647080657,227.2195647080657,227.2195647080657,227.2195647080657,null,1,Marquet
005100,310.77878099726445,320.7776110775828,100.68337845950784,600.7579265195184,152.9929048747236,13,Marquet
005102,1.6039915333236667,1.6039915333236667,1.6039915333236667,1.6039915333236667,null,1,Marquet
005109,271.9742467475888,271.9742467475888,271.9742467475888,271.9742467475888,null,1,Marquet
005114,313.34365912106125,313.34365912106125,313.34365912106125,313.34365912106125,null,1,Marquet
005200,763.7234667527488,730.7382372101567,127.5575495557855,1531.6734179808543,411.7313725434884,13,Marquet
005206,263.8715335019957,263.8715335019957,263.8715335019957,263.8715335019957,null,1,Marquet
005300,504.7449164039806,539.241070860424,127.5575495557855,1172.4859818430316,318.2366470138242,9,Marquet
005301,263.25114563832375,263.25114563832375,263.25114563832375,263.25114563832375,null,1,Marquet
005314,291.4942982976289,291.4942982976289,291.4942982976289,291.4942982976289,null,1,Marquet
005335,129.45656142252793,129.45656142252793,129.45656142252793,129.45656142252793,null,1,Marquet
005346,237.06473371457895,237.06473371457895,237.06473371457895,237.06473371457895,null,1,Marquet
005359,236.03982449862488,236.03982449862488,236.03982449862488,236.03982449862488,null,1,Marquet
005400,194.41170980182397,313.4504395926222,46.253989069043804,818.7243496977969,352.4230913633095,4,Marquet
005404,185.07918531433154,185.07918531433154,185.07918531433154,185.07918531433154,null,1,Marquet
005434,264.441987419615,264.441987419615,264.441987419615,264.441987419615,null,1,Marquet
005500,256.09106757007845,256.09106757007845,256.09106757007845,256.09106757007845,null,1,Marquet
005508,203.92063179149673,203.92063179149673,203.92063179149673,203.92063179149673,null,1,Marquet
005525,299.6289945944688,299.6289945944688,299.6289945944688,299.6289945944688,null,1,Marquet
005600,273.09321696360377,253.61382753125346,190.42798969438348,300.6443711544066,37.220477683360336,7,Marquet
005607,209.506721637806,209.506721637806,209.506721637806,209.506721637806,null,1,Marquet
005612,281.42257800784097,281.42257800784097,281.42257800784097,281.42257800784097,null,1,Marquet
005613,180.80663252411642,180.80663252411642,100.68337845950784,260.929886588725,113.3113925596347,2,Marquet
005631,285.595447579006,285.595447579006,285.595447579006,285.595447579006,null,1,Marquet
005700,285.7327871294273,316.09529848400405,185.07918531433154,477.4739230082532,148.54319987664167,3,Marquet
005703,214.0610872922928,214.0610872922928,214.0610872922928,214.0610872922928,null,1,Marquet
005805,280.6367331242588,280.6367331242588,280.6367331242588,280.6367331242588,null,1,Marquet
005807,269.62108872851053,269.62108872851053,269.62108872851053,269.62108872851053,null,1,Marquet
005828,275.4412143982412,275.4412143982412,275.4412143982412,275.4412143982412,null,1,Marquet
005840,130.9745151181793,130.9745151181793,8.458720802153374,253.49030943420527,173.26349792663643,2,Marquet
005853,191.1791421687476,191.1791421687476,191.1791421687476,191.1791421687476,null,1,Marquet
005903,120.884399065685,120.884399065685,90.63085015710797,151.13794797426203,42.784979176427385,2,Marquet
005904,214.82709034714756,214.82709034714756,214.82709034714756,214.82709034714756,null,1,Marquet
005912,332.61769176737,332.61769176737,332.61769176737,332.61769176737,null,1,Marquet
006404,345.7620921302276,345.7620921302276,345.7620921302276,345.7620921302276,null,1,Marquet
006500,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
006800,76.39409434818586,76.39409434818586,76.39409434818586,76.39409434818586,null,1,Marquet
007000,257.3354704845005,1038.3485660074164,40.69236840694394,2817.0178591308045,1544.176770691907,3,Marquet
007101,248.2037688647075,248.2037688647075,242.8972677117348,253.5102700176802,7.504525899282458,2,Marquet
007103,254.54193948540066,254.54193948540066,254.54193948540066,254.54193948540066,null,1,Marquet
007106,299.6289945944688,299.6289945944688,299.6289945944688,299.6289945944688,null,1,Marquet
007202,216.5999736424913,216.5999736424913,216.5999736424913,216.5999736424913,null,1,Marquet
007300,230.4801904392179,230.4801904392179,185.98335288048378,274.977027997952,62.92803115827431,2,Marquet
007303,263.8715335019957,263.8715335019957,263.8715335019957,263.8715335019957,null,1,Marquet
007314,329.48959407708645,329.48959407708645,329.48959407708645,329.48959407708645,null,1,Marquet
007400,232.01231623643363,232.01231623643363,232.01231623643363,232.01231623643363,null,1,Marquet
007414,222.0809465028432,222.0809465028432,222.0809465028432,222.0809465028432,null,1,Marquet
007500,294.1544889620214,294.1544889620214,294.1544889620214,294.1544889620214,null,1,Marquet
007509,215.4086171910393,215.4086171910393,185.07918531433154,245.73804906774708,42.892293899111,2,Marquet
007613,164.7749738762395,164.7749738762395,164.7749738762395,164.7749738762395,null,1,Marquet
008001,245.73804906774708,245.73804906774708,245.73804906774708,245.73804906774708,null,1,Marquet
008006,18.233437409229545,74.08199271971655,14.586749927383634,189.4257908225365,99.90729904759526,3,Marquet
008137,180.44893435933304,180.44893435933304,180.44893435933304,180.44893435933304,null,1,Marquet
008143,908.4494352643791,908.4494352643791,908.4494352643791,908.4494352643791,null,1,Marquet
008200,106.43207125155119,131.995448443542,89.74461123487566,225.37304003618988,62.92210872984456,4,Marquet
008310,247.45042165991435,247.45042165991435,247.45042165991435,247.45042165991435,null,1,Marquet
008333,263.8715335019957,263.8715335019957,263.8715335019957,263.8715335019957,null,1,Marquet
008346,157.60907940959325,157.60907940959325,157.60907940959325,157.60907940959325,null,1,Marquet
008407,295.77953674072546,295.77953674072546,295.77953674072546,295.77953674072546,null,1,Marquet
008500,2475.416766597397,2475.416766597397,2475.416766597397,2475.416766597397,null,1,Marquet
008506,289.39874802177246,289.39874802177246,289.39874802177246,289.39874802177246,null,1,Marquet
008511,284.2983912988756,284.2983912988756,284.2983912988756,284.2983912988756,null,1,Marquet
008512,194.59102752914532,194.59102752914532,134.54528205192133,254.63677300636928,84.91750761669307,2,Marquet
008602,270.45525850345285,270.45525850345285,270.45525850345285,270.45525850345285,null,1,Marquet
008605,33.77811022604801,33.77811022604801,33.77811022604801,33.77811022604801,null,1,Marquet
008801,264.441987419615,264.441987419615,264.441987419615,264.441987419615,null,1,Marquet
009104,232.40908030563887,232.40908030563887,232.40908030563887,232.40908030563887,null,1,Marquet
009206,313.43925385457266,313.43925385457266,313.43925385457266,313.43925385457266,null,1,Marquet
009301,94.57976696222076,94.57976696222076,94.57976696222076,94.57976696222076,null,1,Marquet
009323,247.29321975524897,247.29321975524897,244.27383431125662,250.31260519924135,4.270055844925909,2,Marquet
009407,256.1345167642927,256.1345167642927,256.1345167642927,256.1345167642927,null,1,Marquet
009606,70.6640408174611,70.6640408174611,70.6640408174611,70.6640408174611,null,1,Marquet
009637,233.03994197722471,233.03994197722471,233.03994197722471,233.03994197722471,null,1,Marquet
009702,262.9131992764102,262.9131992764102,262.9131992764102,262.9131992764102,0,2,Marquet
009824,180.44893435933304,180.44893435933304,180.44893435933304,180.44893435933304,null,1,Marquet
009827,281.15332466056657,281.15332466056657,281.15332466056657,281.15332466056657,null,1,Marquet
009843,206.37485981676025,206.37485981676025,206.37485981676025,206.37485981676025,null,1,Marquet
009905,8.458720802153374,8.458720802153374,8.458720802153374,8.458720802153374,null,1,Marquet
010000,26.313467706009426,26.313467706009426,26.313467706009426,26.313467706009426,null,1,Marquet
010001,129.45656142252793,129.45656142252793,129.45656142252793,129.45656142252793,null,1,Marquet
010100,487.5646406015102,926.1607381667401,100.68337845950784,4866.694395801281,1180.833691488815,19,Marquet
010101,89.74461123487566,89.74461123487566,89.74461123487566,89.74461123487566,null,1,Marquet
010102,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
010104,512.9698429135215,412.234674749183,144.58287947814304,595.5508022063608,217.01245284721986,5,Marquet
010105,625.3972603695299,495.0187030148055,79.65438245298542,857.8916277269101,329.8795658058462,7,Marquet
010106,508.55027589850977,1072.4954563352944,337.2659194112473,3154.2837785420516,1181.4782375563598,5,Marquet
010107,276.72248159425743,251.0178489657594,145.1371980107722,357.10192641967143,87.24277903760284,6,Marquet
010108,302.61320976417477,356.22825278221853,144.58287947814304,710.0642963888727,210.54301997525187,5,Marquet
010109,128.78459430639427,170.59605373441386,8.458720802153374,564.0479165668542,202.2118132193961,7,Marquet
010110,305.2858081648261,305.2858081648261,305.2858081648261,305.2858081648261,null,1,Marquet
010111,245.91362411415793,247.39807930726417,232.40908030563887,263.8715335019957,15.783668638769992,3,Marquet
010112,291.84623844030773,281.543037952326,137.3071816612259,405.17249326746276,110.04768362422946,4,Marquet
010113,267.607285061543,675.7399070276242,90.63085015710797,3006.8947194827374,983.0990249665479,8,Marquet
010200,127.5575495557855,152.85870187583183,71.38234615811226,259.6362099135978,96.64362646475384,3,Marquet
010201,6511.096494808318,6208.450572099125,305.38085651953276,8808.14478089512,2212.671969925167,12,Marquet
010202,233.55909498983428,233.55909498983428,233.55909498983428,233.55909498983428,null,1,Marquet
010203,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,0,3,Marquet
010208,95.51489117793008,95.51489117793008,1.6039915333236667,189.4257908225365,132.81006793206106,2,Marquet
010209,277.771967604034,277.771967604034,264.049636910439,291.4942982976289,19.406306174250584,2,Marquet
010210,448.90182756963543,448.90182756963543,301.01205919927264,596.7915959399982,209.1477161655826,2,Marquet
010211,214.82709034714756,214.82709034714756,214.82709034714756,214.82709034714756,null,1,Marquet
010212,247.37912106564812,265.05861209386507,122.92166158678842,565.4517159594421,162.33718327643012,6,Marquet
010213,240.3563498474509,240.3563498474509,240.3563498474509,240.3563498474509,null,1,Marquet
010214,285.595447579006,429.29370148557655,180.44893435933304,822.0442897628739,275.9580518068889,5,Marquet
010215,284.59369722911754,267.0833087080215,214.08590373203103,287.91294013989,31.706396662405943,5,Marquet
010216,243.3244191625934,239.17943766160445,228.47584475447297,245.73804906774708,9.347811410750651,3,Marquet
010217,753.3269098798787,753.3269098798787,305.69509138622436,1200.9587283735332,633.0469886634577,2,Marquet
010218,214.82709034714756,238.88370667122925,132.25898713948192,369.5650425270583,120.46817659708279,3,Marquet
010219,305.38085651953276,314.69749031207675,269.1465718896393,369.5650425270583,50.85338789311708,3,Marquet
010220,532.4340731667603,544.1437674473545,284.5698900224899,827.137033433408,235.68331554213552,4,Marquet
010221,4478.408230399484,4496.467338730102,3248.0661161709277,6292.70918086707,953.2646820402339,11,Marquet
010223,1846.0628854639695,1952.9500705426829,1403.319279840027,3147.981511567779,520.1639985445189,11,Marquet
010224,1968.3496536045857,1954.6078887480528,1495.2185147911434,2717.7067117125016,364.82983597877336,11,Marquet
010225,2684.935086048796,2499.7503247379027,1497.1186579294697,3402.778606492295,665.6482803782422,11,Marquet
010300,206.57649856739576,206.57649856739576,127.5575495557855,285.595447579006,111.74966937668731,2,Marquet
010302,323.64787886880686,323.64787886880686,323.64787886880686,323.64787886880686,null,1,Marquet
010303,283.31037815334764,213.44776952495417,70.6640408174611,286.36888960405366,123.6637922384105,3,Marquet
010304,327.9748278070562,327.9748278070562,318.68373620286513,337.2659194112473,13.139587755897823,2,Marquet
010305,254.27075118192184,251.9443031935971,127.5575495557855,371.6781608547592,101.19384103530268,4,Marquet
010313,16781.722622417088,17112.737672511154,14028.178532587797,19588.915364465895,1888.4885929108866,11,Marquet
010321,1309.9232305543385,1251.7006991779474,787.509111415662,1781.782303153352,300.251389790953,11,Marquet
010322,2063.1332875737926,2038.7834617575506,1302.4795029036827,2856.6985687454267,465.50200022608465,11,Marquet
010331,10212.275295325575,9812.123521975545,8360.197615727722,11119.20361023754,880.4140927952063,11,Marquet
010332,1430.6130668982403,1552.2498098117374,868.8555402076732,2486.130393400935,444.8837774321627,11,Marquet
010333,1088.2906650811512,1335.640530532058,321.88145624257146,2402.39782256731,673.167802455614,11,Marquet
010334,3060.504537147825,3015.776774345062,2181.8767195115033,3835.9176791088958,439.127471279861,11,Marquet
010335,4350.662088077501,4627.86433762312,3016.970350185072,5996.479636242427,1003.796764071727,11,Marquet
010341,305.2858081648261,305.2858081648261,305.2858081648261,305.2858081648261,null,1,Marquet
