fips,crime_rate_per_100000,EDITION,PART,IDNO,CPOPARST,CPOPCRIM,AG_ARRST,AG_OFF,COVIND,INDEX,MODINDX,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,population
3741,312.3726742,1,4,1932,15000,15000,4,2,100.0,46,380,0,0,15,31,138,226,16,4,14726
3743,245.6538171,1,4,1933,10668,10668,3,1,100.0,26,238,0,2,0,24,100,128,10,0,10584
3745,239.0594248,1,4,1934,99524,97770,8,5,100.0,232,2615,6,27,59,140,957,1566,92,7,97047
3747,370.3315515,1,4,1935,58284,55845,11,5,99.4829,212,2407,4,17,55,136,959,1325,123,14,57246
3749,310.0804869,1,4,1936,105824,104796,8,5,100.0,324,4149,3,24,61,236,1888,2116,145,9,104489
3751,562.7993899,1,4,1937,328104,328104,8,6,100.0,1834,19300,30,95,728,980,6378,11924,999,104,325871
3753,151.6642072,1,4,1938,24192,24192,3,1,100.0,37,544,0,2,2,33,114,419,11,6,24396
3755,265.5701191,1,4,1939,34647,34647,10,8,99.9093,93,1817,2,15,16,60,605,1168,45,10,35019
3757,191.5310244,1,4,1940,159222,162660,6,4,100.0,313,3984,0,15,84,214,1361,2450,173,27,163420
3759,175.6750253,1,4,1941,41964,40986,5,2,100.0,73,961,1,8,11,53,308,620,33,3,41554
3761,326.2099727,1,4,1942,60080,60132,9,8,100.0,196,1503,9,15,24,148,633,806,64,12,60084
3763,621.2408853,1,4,1943,272099,276101,8,7,100.0,1790,11998,21,70,633,1066,3735,7491,772,61,288133
3765,615.3956886,1,4,1944,39195,56386,7,5,100.0,342,2119,3,14,61,264,735,1301,83,13,55574
3767,535.9614639,1,4,1945,357890,358469,9,8,100.0,1936,17477,8,99,469,1360,5413,11233,831,112,361220
3769,250.5621587,1,4,1946,60829,61746,8,7,100.0,156,1322,0,10,22,124,468,776,78,8,62260
3771,374.8448095,1,4,1947,208013,202020,14,10,100.0,785,7075,6,50,194,535,1826,4872,377,49,209420
3773,0.0,1,4,1948,12162,0,4,1,100.0,0,0,0,0,0,0,0,0,0,0,11650
3775,0.0,1,4,1949,8889,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,8736
3777,350.0643501,1,4,1950,60570,60570,7,4,100.0,204,1806,0,5,46,153,712,1032,62,10,58275
3779,136.5862849,1,4,1951,21770,21770,3,1,100.0,29,403,0,9,3,17,202,174,27,3,21232
3781,441.7599337,1,4,1952,507714,500186,9,9,100.0,2238,18282,28,93,753,1364,5151,12198,933,183,506610
3783,540.6618899,1,4,1953,54710,54035,9,6,100.0,289,2039,7,28,55,199,732,1226,81,13,53453
3785,254.4264604,1,4,1954,120520,110680,9,6,98.6556,318,3155,4,20,57,237,1203,1802,150,18,124987
3787,263.5892064,1,4,1955,59438,58207,7,4,100.0,156,1707,1,14,19,122,616,996,95,4,59183
3789,176.1913456,1,4,1956,108984,108984,6,4,100.0,193,2550,6,28,30,129,788,1601,161,3,109540
3791,302.8938644,1,4,1957,24675,23906,6,3,100.0,74,610,4,5,15,50,225,350,35,6,24431
3793,105.2180352,1,4,1958,49760,49760,4,2,84.9658,54,888,0,0,23,30,503,368,17,21,51322
3795,0.0,1,4,1959,5880,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,5721
3797,288.7239617,1,4,1960,162500,162799,7,6,99.9847,475,5148,1,31,89,354,1650,3251,247,19,164517
3799,237.0536914,1,4,1961,40680,40684,5,4,100.0,97,1009,0,8,12,77,494,483,32,9,40919
3811,0.0,1,4,2018,3206,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,3214
3813,43.36513443,1,4,2019,2080,2080,1,1,100.0,1,26,0,0,0,1,6,15,5,0,2306
3815,275.8402388,1,4,2020,85053,85053,3,3,100.0,244,2157,1,38,17,188,387,1650,120,12,88457
3817,296.0160659,1,4,2021,155868,155868,4,4,100.0,482,3633,1,82,54,345,620,2813,200,23,162829
3819,0.0,1,4,2022,4029,4029,1,1,100.0,0,26,0,0,0,0,7,18,1,1,3896
3821,19.05487805,1,4,2023,5439,3531,3,2,100.0,1,20,0,0,0,1,4,16,0,0,5248
3823,0.0,1,4,2024,2174,2174,1,1,100.0,0,17,0,0,0,0,5,9,3,0,2314
3825,216.2421913,1,4,2025,3805,3805,2,2,100.0,9,45,0,2,0,7,10,29,6,0,4162
3827,41.59733777,1,4,2026,2435,2435,1,1,100.0,1,18,0,0,0,1,3,15,0,0,2404
3829,0.0,1,4,2027,3627,3627,2,2,87.122,0,33,0,0,0,0,10,18,5,0,3486
3831,0.0,1,4,2028,3418,3418,2,2,100.0,0,6,0,0,0,0,0,4,2,0,3366
3833,0.0,1,4,2029,1792,1792,1,1,100.0,0,8,0,0,0,0,3,5,0,0,1823
3835,226.9474841,1,4,2030,68126,68126,5,5,100.0,157,1679,0,26,21,110,270,1308,101,3,69179
3837,210.3491796,1,4,2031,2391,2391,1,1,100.0,5,22,0,1,1,3,11,8,3,0,2377
3839,130.6620209,1,4,2032,2426,2426,1,1,100.0,3,6,0,0,0,3,3,3,0,0,2296
3841,187.9699248,1,4,2033,2573,2573,1,1,100.0,5,14,0,0,1,4,3,7,4,1,2660
3843,0.0,1,4,2034,2469,2469,2,2,100.0,0,23,0,0,0,0,7,14,2,2,2428
3845,48.00768123,1,4,2035,4199,4199,2,2,100.0,2,11,0,0,1,1,2,6,3,0,4166
3847,0.0,1,4,2036,2031,2031,2,2,100.0,0,22,0,0,0,0,2,19,1,0,1946
3849,33.7723742,1,4,2037,5631,5631,1,1,100.0,2,44,0,0,0,2,11,27,6,0,5922
3851,0.0,1,4,2038,2833,2833,2,2,88.0927,0,8,0,0,0,0,5,3,0,0,2754
3853,268.4131415,1,4,2039,7180,7180,2,2,100.0,25,168,1,2,1,21,16,137,15,1,9314
3855,84.06010297,1,4,2040,9276,9276,1,1,100.0,8,130,0,1,1,6,37,79,14,0,9517
3857,93.10986965,1,4,2041,8643,6171,3,2,100.0,8,103,1,2,0,5,27,67,9,1,8592
3859,206.96792,1,4,2042,28370,28370,2,2,100.0,60,605,2,13,5,40,66,489,50,5,28990
3861,181.3139932,1,4,2043,8283,6196,3,2,100.0,17,130,4,0,0,13,25,78,27,4,9376
3863,129.2407108,1,4,2044,3127,3127,1,1,100.0,4,30,0,0,0,4,11,11,8,0,3095
3865,53.36179296,1,4,2045,1872,1872,1,1,100.0,1,2,0,0,0,1,0,1,1,0,1874
3867,97.47945969,1,4,2046,7510,7510,2,2,100.0,7,56,0,1,0,6,15,37,4,1,7181
3869,44.93372276,1,4,2047,4475,4475,2,2,100.0,2,76,0,0,0,2,15,57,4,0,4451
3871,129.8251688,1,4,2048,11715,11715,2,2,100.0,15,346,0,5,2,8,64,266,16,1,11554
3873,54.38723713,1,4,2049,5527,5527,2,2,100.0,3,62,1,0,0,2,21,35,6,0,5516
3875,38.34355828,1,4,2050,2547,2547,2,2,100.0,1,20,0,0,0,1,2,18,0,0,2608
3877,85.68455842,1,4,2051,16618,16618,3,3,100.0,14,286,0,4,1,9,54,209,23,0,16339
3879,13.71553971,1,4,2052,14532,14532,2,2,100.0,2,40,0,0,0,2,15,17,8,0,14582
3881,0.0,1,4,2053,3885,3885,1,1,100.0,0,21,0,0,0,0,8,13,0,0,3890
3883,0.0,1,4,2054,1339,1339,1,1,100.0,0,37,0,0,0,0,6,28,3,0,1304
3885,0.0,1,4,2055,4378,4378,1,1,100.0,0,0,0,0,0,0,0,0,0,0,4430
3887,0.0,1,4,2056,734,734,1,1,100.0,0,2,0,0,0,0,1,1,0,0,761
3889,166.5957748,1,4,2057,25755,25755,2,2,100.0,47,476,0,0,3,44,29,416,31,1,28212
3891,51.02040816,1,4,2058,1995,1995,1,1,100.0,1,7,0,1,0,0,5,1,1,0,1960
3893,170.4545455,1,4,2059,21545,21545,2,2,100.0,36,473,0,15,0,21,91,349,33,4,21120
3895,172.6370306,1,4,2060,2316,2316,2,2,50.3454,4,39,0,1,0,3,10,26,4,0,2317
3897,24.25712553,1,4,2061,8334,8334,2,2,100.0,2,63,0,0,0,2,16,44,3,1,8245
3899,198.1268012,1,4,2062,11285,11285,2,2,100.0,22,216,0,5,0,17,30,170,16,1,11104
3911,39.19860627,1,4,2072,45835,30423,10,4,96.7163,18,424,0,1,3,15,90,324,10,0,45920
3913,47.43355709,1,4,2073,70147,68967,12,10,80.1102,33,871,0,5,3,25,248,580,42,3,69571
3915,18.07337791,1,4,2074,44684,39068,8,5,99.137,8,412,0,0,2,6,127,279,6,1,44264
3917,378.9674417,1,4,2075,370453,369976,14,15,94.9197,1407,15122,10,194,305,897,3621,11081,421,96,371272
3919,201.5915119,1,4,2076,26741,28780,2,4,99.8465,57,255,0,1,0,56,80,157,17,5,28275
3921,86.17412242,1,4,2077,39792,39792,4,4,100.0,34,934,1,3,4,26,229,677,27,6,39455
3923,298.1632848,1,4,2078,137682,137381,8,7,98.6303,406,5675,5,45,182,174,1753,3708,213,93,136167
3925,78.41452816,1,4,2079,197197,199126,14,15,98.7167,157,5517,2,34,32,89,1240,4158,118,30,200218
3927,52.44963643,1,4,2080,41922,41922,5,5,99.0299,22,912,0,7,4,11,133,764,15,2,41945
3929,36.82962991,1,4,2081,108573,93825,13,9,95.3587,39,1141,2,8,7,22,296,810,35,3,105893
3931,54.40696409,1,4,2082,36943,36943,2,2,99.476,20,923,0,0,5,15,301,611,11,3,36760
3933,79.42440665,1,4,2083,43404,31134,5,4,98.7192,34,1052,0,4,7,23,350,682,20,2,42808
3935,521.2349405,1,4,2084,1270333,1152517,64,50,94.7975,6584,38979,99,489,3719,2277,12781,21517,4681,367,1263154
3937,135.558271,1,4,2085,52806,50746,6,4,97.195,71,1088,0,6,12,53,338,712,37,3,52376
3939,88.23834735,1,4,2086,38882,38882,3,3,100.0,34,803,0,17,4,13,142,651,9,4,38532
3941,75.14366496,1,4,2087,158824,173178,8,8,99.9328,139,3231,2,32,59,45,797,2334,100,23,184979
3943,186.7241742,1,4,2088,72385,76434,10,8,95.9266,142,2367,6,13,35,89,577,1743,47,9,76048
3945,159.2025096,1,4,2089,136518,147042,8,10,81.1727,237,4271,4,47,108,79,951,3178,142,57,148867
3947,156.25,1,4,2090,28983,28983,2,2,100.0,45,1238,0,6,16,23,365,843,30,5,28800
3949,438.0237622,1,4,2091,1220036,1178097,30,31,99.9733,5310,55220,80,644,3296,1291,16769,34668,3783,587,1212263
3951,80.02259462,1,4,2092,42617,38180,6,5,98.6053,34,725,1,8,1,24,158,549,17,3,42488
3953,94.70624735,1,4,2093,30968,30836,5,4,100.0,29,1030,2,5,10,12,323,686,21,2,30621
3955,36.18099008,1,4,2094,93107,71611,9,8,100.0,34,483,3,5,5,21,117,353,13,2,93972
3957,116.4187152,1,4,2095,162363,162836,11,12,99.8972,190,4417,3,51,63,73,829,3470,118,12,163204
3959,174.0841659,1,4,2096,39924,37042,4,2,100.0,69,864,3,9,16,41,286,544,33,4,39636
3961,445.8559141,1,4,2097,805417,778056,42,38,98.5905,3587,33641,58,296,2077,1156,8318,23723,1601,443,804520
3963,116.1363546,1,4,2098,71934,75051,3,5,97.9174,88,1930,0,21,21,45,382,1517,32,5,75773
3965,56.88821466,1,4,2099,32018,32018,4,4,100.0,18,829,0,4,6,8,268,550,11,5,31641
3967,64.01229036,1,4,2100,15726,15409,4,3,98.1288,10,186,0,5,1,4,61,112,13,0,15622
3969,96.11277232,1,4,2101,28062,26049,5,3,94.852,27,728,2,12,3,10,171,538,19,3,28092
3971,129.333241,1,4,2102,43432,41686,6,4,100.0,56,1125,0,7,5,44,326,758,40,5,43299
3973,69.77149834,1,4,2103,29377,29392,2,3,99.949,20,719,3,5,6,6,205,501,12,2,28665
3975,18.35157021,1,4,2104,42545,42324,3,3,100.0,8,357,0,4,2,2,71,270,15,1,43593
3977,30.56598006,1,4,2105,54557,55826,7,9,73.9536,18,716,0,3,6,9,190,494,32,1,58889
3979,88.46048257,1,4,2106,33184,33184,4,4,40.9776,29,923,1,3,5,20,229,664,29,2,32783
3981,45.61238303,1,4,2107,68947,41171,16,7,97.312,31,314,0,3,5,23,91,212,10,2,67964
3983,69.06758757,1,4,2108,61255,61271,4,5,86.6296,42,1209,1,7,8,26,229,980,0,0,60810
3985,181.8521951,1,4,2109,229871,228304,19,17,95.8094,418,3963,1,54,102,261,637,3194,132,19,229857
3987,187.3475782,1,4,2110,62485,59352,6,3,81.2407,116,1465,1,13,20,81,388,1000,77,6,61917
3989,318.9309577,1,4,2111,158376,160256,14,12,99.8085,537,4856,0,87,66,384,1087,3618,151,55,168375
3991,107.7372969,1,4,2112,45685,43477,6,5,98.0156,49,1356,0,20,7,22,409,923,24,1,45481
3993,137.0419414,1,4,2113,306316,255437,14,10,82.0936,415,5651,5,53,175,182,2196,3263,192,50,302827
3995,810.9662621,1,4,2114,439867,415069,14,11,100.0,3539,12467,40,184,1192,2122,7618,3320,1529,547,436393
3997,83.18506366,1,4,2115,44234,43044,5,4,100.0,36,865,1,4,10,21,266,559,39,6,43277
3999,364.3065135,1,4,2116,236214,235074,22,23,97.9425,852,8262,25,60,311,456,2855,4970,436,283,233869
4011,236.6255144,1,4,2160,9774,9840,3,4,100.0,23,187,0,2,1,20,66,109,12,2,9720
4013,522.1046922,1,4,2161,43354,43354,7,7,100.0,231,1307,1,17,9,204,366,865,76,2,44244
4015,385.2132189,1,4,2162,29997,29719,6,6,100.0,114,499,1,8,3,102,178,286,35,8,29594
4017,450.3540195,1,4,2163,73641,120227,5,7,100.0,568,4616,7,51,107,403,1200,2956,460,20,126123
4019,930.0694974,1,4,2164,48392,48392,5,5,100.0,451,1886,4,42,37,368,450,1327,109,23,48491
4021,193.6814045,1,4,2165,48117,48139,4,5,100.0,93,980,0,6,6,81,265,657,58,4,48017
4023,272.515786,1,4,2166,15344,15344,3,3,100.0,41,244,0,5,4,32,91,134,19,9,15045
4025,0.0,1,4,2167,2502,2502,2,2,100.0,0,3,0,0,0,0,1,2,0,0,2335
4027,337.8629242,1,4,2168,197335,262887,7,8,100.0,910,10240,13,116,210,571,2383,6949,908,40,269340
4029,136.3558889,1,4,2169,5964,5964,2,2,100.0,8,76,0,2,0,6,22,49,5,1,5867
4031,766.7864604,1,4,2170,126589,126589,5,5,100.0,958,5648,13,42,174,729,1702,3616,330,42,124937
4033,16.25487646,1,4,2171,6217,6217,2,2,100.0,1,30,0,0,0,1,8,21,1,0,6152
4035,95.41984733,1,4,2172,15166,15166,2,2,100.0,14,200,1,3,0,10,45,128,27,6,14672
4037,218.532709,1,4,2173,71036,70900,7,8,100.0,154,1214,4,21,16,113,341,757,116,16,70470
4039,289.3420022,1,4,2174,27925,27921,4,4,94.5209,85,510,1,12,3,69,138,331,41,1,29377
4041,176.4265171,1,4,2175,41889,41061,4,3,100.0,73,654,1,5,0,67,165,441,48,4,41377
4043,123.8645747,1,4,2176,4897,4897,2,2,100.0,6,52,0,0,0,6,15,31,6,0,4844
4045,119.9040767,1,4,2177,4076,4076,1,1,100.0,5,40,0,0,0,5,10,26,4,0,4170
4047,273.0178104,1,4,2178,61043,61043,5,5,100.0,170,2075,2,30,21,117,517,1456,102,13,62267
4049,259.7497622,1,4,2179,27633,27621,6,6,100.0,71,674,0,8,10,53,221,410,43,17,27334
4051,337.1519046,1,4,2180,51415,53346,6,7,100.0,181,1389,1,21,13,146,443,853,93,9,53685
4053,44.16961131,1,4,2181,4613,4613,1,1,100.0,2,54,0,0,0,2,22,28,4,0,4528
4055,145.8434614,1,4,2182,6163,6163,2,2,100.0,9,39,0,1,1,7,10,25,4,1,6171
4057,313.6981527,1,4,2183,2937,2937,2,2,100.0,9,93,1,0,2,6,34,56,3,0,2869
4059,0.0,1,4,2184,3718,3718,1,1,100.0,0,26,0,0,0,0,16,7,3,0,3813
4061,245.1731535,1,4,2185,12889,12889,3,3,100.0,32,152,0,2,2,28,44,94,14,4,13052
4063,86.81183535,1,4,2186,13790,13928,3,4,100.0,12,175,0,2,3,7,50,100,25,1,13823
4065,275.9889604,1,4,2187,26610,26610,2,2,100.0,72,754,1,10,11,50,237,490,27,3,26088
4067,46.64179104,1,4,2188,6546,6546,3,3,100.0,3,51,0,0,0,3,17,25,9,0,6432
4069,154.6860783,1,4,2189,11207,11207,2,2,100.0,17,67,1,1,0,15,17,46,4,1,10990
4071,368.1546249,1,4,2190,46443,46443,5,5,100.0,168,1536,0,29,33,106,323,1143,70,16,45633
4073,45.82351401,1,4,2191,15299,15307,3,4,100.0,7,173,0,1,0,6,33,131,9,1,15276
4075,203.4043464,1,4,2192,9474,9474,4,4,100.0,19,252,0,4,4,11,98,141,13,2,9341
4077,139.2111369,1,4,2193,11224,11224,2,2,100.0,15,87,0,1,0,14,22,48,17,5,10775
4079,261.180536,1,4,2194,50939,50939,8,8,100.0,130,1011,1,14,5,110,356,587,68,8,49774
4081,203.7786382,1,4,2195,34368,34365,9,9,100.0,70,703,1,4,2,63,275,373,55,6,34351
4083,99.05002026,1,4,2196,42760,42760,3,3,100.0,44,762,0,5,4,35,231,483,48,7,44422
4085,133.4428249,1,4,2197,9444,9444,2,2,100.0,13,123,0,1,1,11,29,89,5,0,9742
4087,164.3340363,1,4,2198,37371,35452,6,7,100.0,60,1135,0,5,10,45,322,710,103,5,36511
4089,462.7249357,1,4,2199,33399,33399,5,5,100.0,153,1063,0,9,10,134,311,689,63,14,33065
4091,185.4291709,1,4,2200,20485,20485,3,3,100.0,38,443,1,9,1,27,126,282,35,3,20493
4093,117.1417415,1,4,2201,7704,7704,2,2,100.0,9,172,0,1,0,8,46,120,6,0,7683
4095,268.9517138,1,4,2202,16148,16148,3,3,100.0,43,131,2,4,0,37,35,81,15,1,15988
4097,276.933634,1,4,2203,41643,41643,5,5,88.6103,113,655,2,7,2,101,221,373,60,5,40804
4099,204.2007001,1,4,2204,13654,13654,3,3,100.0,28,225,1,6,2,19,78,131,16,3,13712
4111,186.2496387,1,4,2238,63237,56839,8,4,80.8562,116,2033,1,5,15,94,410,1534,88,4,62282
4113,278.6452078,1,4,2239,20987,20987,4,2,100.0,58,434,0,4,1,53,95,332,7,1,20815
4115,80.57657012,1,4,2240,22585,16187,6,3,95.881,18,397,0,2,3,13,104,268,25,7,22339
4117,231.3894212,1,4,2241,161477,161477,6,5,100.0,384,4615,0,49,43,292,821,3607,187,65,165954
4119,134.6549467,1,4,2242,108253,108253,8,6,100.0,144,3194,1,35,37,71,658,2349,187,29,106940
4121,51.36106831,1,4,2243,1951,1951,4,2,100.0,1,16,0,0,0,1,5,9,2,1,1947
4123,13.73060552,1,4,2244,7463,7463,4,2,100.0,1,52,0,0,0,1,10,40,2,3,7283
4125,55.97537084,1,4,2245,7425,7425,5,3,100.0,4,179,1,0,0,3,48,126,5,2,7146
4127,119.0738699,1,4,2246,22653,15388,4,1,100.0,27,182,0,2,3,22,37,129,16,1,22675
4129,316.9579707,1,4,2247,206276,206276,11,9,100.0,661,7837,4,76,82,499,1029,6491,317,71,208545
4131,89.85575786,1,4,2248,21926,21926,4,2,100.0,19,516,1,6,6,6,113,368,35,11,21145
4133,272.4893765,1,4,2249,83576,83576,4,2,100.0,227,2899,1,15,57,154,713,1978,208,17,83306
4135,227.5830678,1,4,2250,66770,65920,6,3,100.0,150,1404,2,22,38,88,319,945,140,22,65910
4137,294.1176471,1,4,2251,7964,2313,4,1,100.0,23,24,0,4,0,19,7,14,3,0,7820
4139,236.3760906,1,4,2252,355926,355926,12,10,98.9659,842,13543,7,126,260,448,2622,10062,860,120,356212
4141,360.3020496,1,4,2253,46259,46259,6,4,100.0,167,1353,0,19,16,132,320,973,60,17,46350
4143,117.8798468,1,4,2254,125499,118961,6,4,100.0,140,3741,0,25,42,73,708,2822,211,18,118765
4145,272.3186456,1,4,2255,31289,28027,5,2,100.0,83,1041,0,12,5,66,195,816,30,0,30479
4147,235.7747193,1,4,2256,345742,321136,14,12,100.0,763,10685,12,74,172,505,1814,7759,1112,67,323614
4149,141.1432604,1,4,2257,11248,11248,5,3,100.0,16,264,1,2,1,12,80,167,17,2,11336
4151,477.461544,1,4,2258,753084,753342,10,8,100.0,3658,37672,24,287,1170,2177,5621,27569,4482,293,766135
4153,235.695497,1,4,2259,51927,76533,6,5,100.0,181,2139,1,18,28,134,379,1598,162,16,76794
4155,115.5401502,1,4,2260,1730,1730,3,1,100.0,2,42,0,1,0,1,6,34,2,0,1731
4157,55.29881108,1,4,2261,25583,25583,6,4,100.0,14,536,0,5,2,7,137,382,17,5,25317
4159,143.3785193,1,4,2262,77270,76590,12,9,100.0,110,2615,4,14,18,74,569,1756,290,15,76720
4161,148.1365975,1,4,2263,25974,24248,5,2,100.0,38,744,0,13,2,23,188,526,30,7,25652
4163,29.35133549,1,4,2264,7040,7040,4,2,83.8589,2,51,2,0,0,0,14,37,0,1,6814
4165,141.3039212,1,4,2265,25413,25413,4,2,100.0,36,833,2,4,11,19,161,629,43,3,25477
4167,157.1182495,1,4,2266,543399,544247,14,15,100.0,872,10390,10,163,219,480,1652,8171,567,82,554996
4169,217.2338885,1,4,2267,1436,1436,3,1,33.3333,3,0,0,0,0,3,0,0,0,0,1381
4171,126.0858774,1,4,2268,100708,100710,8,7,99.3583,127,2100,4,25,22,76,546,1456,98,24,100725
4211,331.7848429,1,4,2275,402518,413447,46,48,100.0,1372,9317,21,94,481,776,2462,6058,797,45,413521
4213,254.1286002,1,4,2276,127305,127305,20,20,100.0,321,2110,6,44,38,233,386,1644,80,24,126314
4215,146.0299121,1,4,2277,63019,63019,11,11,100.0,91,1219,0,25,5,61,284,880,55,15,62316
4217,102.396264,1,4,2278,625655,627870,49,48,100.0,642,12335,6,75,216,345,2121,9748,466,58,626976
4219,113.2221959,1,4,2279,185148,185148,22,22,100.0,210,2357,3,12,48,147,440,1853,64,13,185476
