fips,crime_rate_per_100000,EDITION,PART,IDNO,CPOPARST,CPOPCRIM,AG_ARRST,AG_OFF,COVIND,INDEX,MODINDX,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,population
67,307.98325,1,4,191,222309,222309,13,10,100.0,684,5659,11,75,167,431,1919,3147,593,62,222090
69,226.8898124,1,4,192,45470,45470,5,5,100.0,101,1149,0,18,9,74,391,662,96,2,44515
81,336.3221531,1,4,247,457228,457686,8,10,100.0,1578,12826,22,274,238,1044,2175,9187,1464,101,469193
83,178.4285978,1,4,248,15927,15927,3,2,43.1092,29,293,0,3,3,22,52,226,15,3,16253
85,297.9886998,1,4,249,637227,593040,13,12,100.0,1809,16014,22,265,552,970,2879,11787,1348,110,607070
87,196.8181073,1,4,250,12179,12179,3,2,100.0,24,198,0,3,1,20,65,125,8,3,12194
89,135.7957632,1,4,251,3848,3848,4,4,100.0,5,12,0,0,0,5,2,10,0,0,3682
91,291.8383154,1,4,312,910707,910707,24,23,100.0,2743,16303,33,485,948,1277,3214,11574,1515,65,939904
93,305.5867265,1,4,313,874063,874063,29,28,100.0,2745,22493,34,129,1153,1429,4293,16180,2020,140,898272
95,66.87209775,1,4,314,118014,118014,7,6,100.0,125,2366,2,38,19,66,386,1877,103,8,186924
97,80.93644677,1,4,315,108152,108152,7,6,100.0,134,1888,2,19,37,76,316,1457,115,4,165562
99,392.9086256,1,4,316,809772,809772,25,24,100.0,3388,24375,33,140,1351,1864,4218,18049,2108,58,862287
101,534.1880342,1,4,322,162798,166643,20,19,99.9332,905,6186,4,47,161,693,1230,4743,213,196,169416
103,581.7888096,1,4,323,547886,547920,17,16,100.0,3198,17962,46,130,1167,1855,4310,12637,1015,22,549684
105,457.297156,1,4,324,206408,202529,26,23,100.0,945,6562,6,72,170,697,1850,4502,210,8,206649
111,526.3652599,1,4,6,10584,10584,2,2,57.5822,56,156,0,2,12,43,98,55,3,23,10639
111,1216.801325,1,4,325,632323,632323,2,1,100.0,7866,30757,88,236,4037,3505,3519,23575,3663,51,646449
113,537.8731804,1,4,7,20741,20733,4,4,97.6483,109,621,6,5,11,87,182,408,30,3,20265
115,580.7976974,1,4,8,122213,118270,8,10,99.5075,678,5339,6,37,131,504,1710,3482,147,34,116736
117,562.0279843,1,4,9,34075,34075,4,4,100.0,192,1345,1,7,24,160,374,875,96,5,34162
119,415.9829027,1,4,10,26141,26162,4,5,100.0,109,1014,1,4,2,102,329,610,75,12,26203
121,605.2451953,1,4,326,252767,252767,18,10,100.0,1534,8605,10,138,253,1133,1917,6331,357,25,253451
121,354.9407294,1,4,11,43975,44071,5,6,99.8366,156,1362,0,13,14,129,389,886,87,8,43951
123,236.922963,1,4,327,27524,27524,11,4,100.0,64,297,0,4,9,51,51,230,16,0,27013
123,96.82705199,1,4,12,13664,13000,4,2,100.0,13,85,1,0,0,12,38,42,5,0,13426
125,497.1797905,1,4,328,172174,172174,20,12,100.0,870,7391,9,70,168,623,1558,5538,295,20,174987
125,480.0253898,1,4,13,25798,25447,5,4,97.2472,121,605,0,16,12,93,172,399,34,1,25207
127,484.1713222,1,4,329,28641,27407,14,5,100.0,130,544,0,12,6,112,179,339,26,2,26850
127,430.075634,1,4,14,13918,13918,3,3,100.0,58,132,0,0,3,55,26,95,11,24,13486
129,537.9223453,1,4,330,550983,550983,26,16,100.0,2963,16659,30,199,505,2229,3945,11867,847,64,550823
129,193.4106976,1,4,15,14895,14895,3,3,86.7517,29,274,0,1,2,25,88,178,8,2,14994
131,162.6898048,1,4,394,18617,18617,2,2,100.0,30,598,1,3,3,23,147,438,13,0,18440
131,341.591739,1,4,16,51153,50729,5,5,100.0,174,1180,2,5,12,155,321,786,73,13,50938
133,373.9445115,1,4,395,8503,8503,3,3,41.8911,31,217,1,2,4,24,72,138,7,0,8290
133,482.3917828,1,4,17,54731,54731,8,7,97.9643,263,2091,2,15,34,212,636,1342,112,3,54520
135,392.296719,1,4,396,11323,3540,2,1,100.0,44,161,0,7,12,25,43,113,5,0,11216
135,644.0599053,1,4,18,13150,13158,4,5,95.2171,83,403,1,4,8,70,108,252,42,5,12887
137,209.5181084,1,4,397,3118,3118,2,2,93.2462,7,31,0,0,0,7,7,20,3,0,3341
137,192.6959075,1,4,19,10756,8928,3,1,100.0,21,224,0,2,2,17,74,138,12,2,10898
139,501.7485176,1,4,398,44891,44891,6,5,100.0,231,1443,2,18,15,196,359,1044,40,3,46039
139,258.6707491,1,4,20,38211,38211,9,9,93.1355,98,1004,1,13,7,78,282,684,38,12,37886
141,479.0504791,1,4,21,13967,13448,5,3,93.9694,67,241,1,3,3,60,85,133,23,2,13986
143,237.591417,1,4,22,80832,80859,3,4,100.0,192,2065,2,16,13,161,483,1483,99,6,80811
145,410.9534119,1,4,23,48935,50245,10,12,98.9775,205,1318,1,8,32,164,325,930,63,13,49884
147,828.6503477,1,4,24,43506,43506,3,2,100.0,348,2316,9,24,70,245,743,1415,158,26,41996
149,381.6202667,1,4,25,71683,71662,14,14,98.353,271,1773,0,20,9,242,558,1085,131,10,71013
151,284.2945786,1,4,26,80528,80484,7,8,99.6136,230,2117,4,23,44,159,665,1367,85,14,80902
151,220.6256125,1,4,553,189115,189115,1,1,100.0,421,5378,5,41,74,301,1184,3751,443,19,190821
153,618.6978385,1,4,27,38248,38248,5,5,100.0,235,1154,3,7,18,207,299,793,62,14,37983
153,237.5362126,1,4,554,975875,975875,2,1,100.0,2336,29445,11,165,914,1246,4713,21978,2754,210,983429
155,513.8024266,1,4,28,103809,97544,10,8,99.2824,534,4209,2,45,126,361,1241,2674,294,42,103931
155,0.0,1,4,555,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,90
157,230.6464013,1,4,29,16480,17251,3,4,95.009,39,179,1,9,3,26,52,110,17,7,16909
157,302.1061112,1,4,556,68563,68563,1,1,100.0,210,2593,0,29,22,159,689,1753,151,10,69512
159,497.9068882,1,4,30,32012,32012,5,5,98.7906,157,746,0,10,13,134,216,494,35,2,31532
159,256.5511042,1,4,557,158760,158760,1,1,100.0,411,6003,5,44,115,247,1067,4419,517,73,160202
161,206.5004418,1,4,558,403557,403557,4,4,100.0,860,8135,3,123,81,653,1479,6426,229,82,416464
161,318.0304561,1,4,31,26882,26889,5,6,99.9957,85,590,0,7,5,73,162,394,34,9,26727
163,26.12330199,1,4,559,4004,4004,1,1,100.0,1,16,0,0,0,1,3,13,0,0,3828
163,903.4766697,1,4,32,8957,8315,3,2,94.5801,79,152,0,2,7,70,48,90,15,12,8744
165,235.4382635,1,4,560,84274,84258,3,3,100.0,196,2180,3,14,25,154,337,1773,69,7,83249
165,136.3105284,1,4,33,16218,15483,3,3,88.1176,21,147,0,3,2,16,66,67,14,1,15406
167,84.13259297,1,4,561,6042,6042,2,2,100.0,5,96,0,1,0,4,18,77,1,1,5943
167,387.372803,1,4,34,17477,17482,4,5,96.8882,67,344,4,5,6,52,140,186,17,4,17296
169,276.42636,1,4,562,9271,9271,2,2,100.0,25,77,0,0,1,24,37,35,5,2,9044
169,401.2810125,1,4,35,103678,102780,9,9,98.0524,416,3659,7,42,108,259,1095,2380,184,18,103668
171,303.8879785,1,4,603,67190,66058,5,3,100.0,204,1568,0,28,16,160,287,1251,30,9,67130
171,385.2618459,1,4,36,53505,51981,9,7,96.5414,204,1395,0,17,2,185,452,858,84,11,52951
173,1664.700485,1,4,604,8040,8040,2,2,100.0,127,278,1,2,5,119,82,184,12,2,7629
173,798.3574913,1,4,37,686887,659396,31,30,96.4415,5265,31530,85,268,1597,3315,9910,19810,1809,185,659479
175,28.62049227,1,4,605,17787,17229,4,3,100.0,5,230,0,0,2,3,59,162,9,1,17470
175,133.4644563,1,4,38,14368,14368,4,4,74.0506,19,147,0,2,2,14,32,108,7,0,14236
177,7.413310599,1,4,606,52450,1942,2,2,100.0,4,89,0,1,0,3,12,75,2,0,53957
177,262.9395347,1,4,39,93154,93154,8,8,99.4228,244,2312,3,28,55,157,612,1600,100,6,92797
179,204.0816327,1,4,607,6881,6881,2,2,100.0,14,37,0,0,0,14,14,22,1,2,6860
179,294.7569,1,4,40,34254,33623,7,5,98.4723,99,617,0,4,6,89,206,362,49,5,33587
181,23.11203559,1,4,705,34478,13441,4,3,100.0,8,130,0,1,2,5,28,95,7,1,34614
181,246.4669754,1,4,41,139698,144044,3,5,83.306,372,4024,8,26,77,261,954,2942,128,9,150933
183,285.3884423,1,4,706,359449,359449,4,4,100.0,1036,11011,24,105,469,438,2308,8185,518,64,363014
183,151.9500253,1,4,42,80471,85712,3,6,99.8797,135,1599,4,2,25,104,398,1146,56,0,88845
185,168.369206,1,4,707,77732,77732,3,3,100.0,134,2754,1,18,25,90,382,2138,234,5,79587
185,597.9631879,1,4,43,11192,10172,6,4,86.4465,64,268,1,3,8,51,117,127,25,7,10703
187,136.8769248,1,4,708,8881,2325,3,2,100.0,12,53,0,3,0,9,16,37,0,0,8767
187,919.341731,1,4,44,21344,21267,5,5,99.2649,181,1266,6,10,25,140,516,640,110,3,19688
189,80.12178511,1,4,709,12491,12491,3,3,100.0,10,266,0,1,3,6,66,193,7,0,12481
189,603.3578174,1,4,45,346631,341477,11,9,99.8606,2093,12692,18,107,523,1445,3217,8556,919,33,346892
191,66.91648822,1,4,797,7556,7556,1,1,100.0,5,72,0,0,0,5,28,39,5,1,7472
191,461.4239643,1,4,46,20775,20390,7,4,97.7791,93,525,3,8,9,72,148,356,21,4,20155
193,385.2080123,1,4,798,4020,4020,1,1,100.0,15,49,0,1,0,14,11,36,2,0,3894
193,280.2136217,1,4,47,31509,30786,8,9,99.2231,85,645,1,7,3,74,201,402,42,5,30334
195,84.69193309,1,4,799,14329,14329,2,2,72.8034,12,128,0,1,1,10,25,97,6,1,14169
195,186.7876741,1,4,48,95677,86049,8,7,81.2546,177,2575,1,23,29,124,800,1648,127,8,94760
197,330.9171131,1,4,800,12847,12847,2,2,100.0,42,382,0,6,0,36,141,218,23,11,12692
197,552.3100664,1,4,49,414233,414233,13,13,100.0,2287,17808,46,87,661,1493,4458,12315,1034,92,414079
199,68.10829218,1,4,801,6057,2155,2,1,100.0,4,23,0,0,0,4,7,15,1,0,5873
199,481.201655,1,4,50,22851,21256,5,3,100.0,107,577,0,8,8,91,129,423,25,2,22236
201,243.8281012,1,4,896,13399,12819,5,4,98.7278,32,397,0,6,1,25,61,324,11,4,13124
203,215.2716221,1,4,897,8111,7988,4,3,94.9049,17,204,0,0,0,17,73,122,10,3,7897
205,358.2303421,1,4,898,16879,16879,2,2,91.291,60,477,0,2,6,52,112,343,22,6,16749
207,282.9997979,1,4,899,4913,4913,3,3,100.0,14,96,0,1,0,13,15,68,13,2,4947
209,425.3153513,1,4,900,27983,27983,5,5,99.4184,117,1007,0,11,8,98,237,721,49,6,27509
211,96.09224856,1,4,1002,18733,18733,4,2,100.0,18,103,0,3,5,10,47,49,6,1,18732
213,0.0,1,4,69,1002,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,3092
213,39.387524,1,4,1003,20191,20191,3,2,100.0,8,165,0,3,3,3,75,77,12,1,20311
215,55.01811013,1,4,1004,21699,21699,4,2,100.0,12,167,0,3,3,6,57,97,13,1,21811
216,235.8918527,1,4,70,4385,4385,1,1,100.0,13,61,1,1,1,10,8,43,10,0,5511
217,120.0192031,1,4,1005,8274,8274,3,2,100.0,10,166,0,2,0,8,47,111,8,3,8332
219,116.2061031,1,4,1006,42376,42376,5,4,100.0,50,556,1,18,6,26,159,366,31,4,43027
220,824.7217146,1,4,71,299143,299143,3,3,100.0,2482,10728,15,303,488,1676,1159,8724,845,98,300950
221,163.9765931,1,4,1122,61892,26473,5,5,67.9598,102,617,4,4,20,74,162,401,54,0,62204
223,93.98128206,1,4,1123,25909,18084,3,2,100.0,24,286,0,1,2,21,57,223,6,0,25537
225,67.31181104,1,4,1124,110635,110635,3,3,99.7823,77,3495,0,23,53,1,733,2723,40,2,114393
227,375.2102471,1,4,1125,23290,23290,2,2,100.0,87,407,2,13,7,65,96,290,21,3,23187
229,777.2585293,1,4,1126,42143,39977,5,4,100.0,321,1200,2,31,17,271,378,787,35,3,41299
231,141.2586893,1,4,1187,107479,107479,11,10,100.0,152,3273,0,44,63,45,767,2407,99,22,107604
233,84.21954179,1,4,1188,71536,71536,15,14,100.0,59,1223,1,16,9,33,271,915,37,6,70055
235,132.7700241,1,4,1189,282615,282615,19,18,100.0,379,7381,1,70,137,171,1332,5831,218,47,285456
237,127.889818,1,4,1190,30769,30769,11,10,100.0,39,680,0,15,4,20,151,507,22,2,30495
239,76.57945118,1,4,1191,54619,54619,13,12,100.0,42,1056,3,4,6,29,256,771,29,2,54845
241,364.5217013,1,4,1204,75413,75413,9,7,100.0,268,2546,3,22,42,201,571,1907,67,13,73521
243,442.1108318,1,4,1205,549659,549659,6,6,100.0,2457,14800,13,100,538,1806,2588,11324,888,65,555743
245,508.0101821,1,4,1206,817761,817761,5,5,100.0,4181,23668,24,147,1368,2642,4083,18013,1572,257,823015
249,127.0942929,1,4,1207,90118,90118,2,2,100.0,115,1704,2,8,22,83,400,1259,45,12,90484
250,275.9319743,1,4,72,6294,6294,1,1,100.0,49,135,1,14,2,32,39,58,38,4,17758
251,421.4149495,1,4,1228,217689,217689,20,16,100.0,906,5838,1,63,79,763,2223,3459,156,36,214990
253,333.371918,1,4,1229,131619,124143,24,16,92.9646,432,2870,0,67,55,311,891,1885,93,16,129585
255,515.394913,1,4,1230,553806,553806,27,24,100.0,2849,13129,6,186,692,1965,3653,8599,876,105,552780
257,191.2378303,1,4,1231,16915,16915,11,7,97.1889,33,418,0,0,3,30,67,326,25,2,17256
259,374.1394007,1,4,1232,755593,755593,42,39,100.0,2853,14381,8,146,561,2138,2930,9992,1459,36,762550
260,104.1666667,1,4,73,1042,1042,1,1,100.0,1,44,0,0,0,1,5,32,7,0,960
261,132.3501607,1,4,1243,10808,10808,2,2,100.0,14,207,0,3,0,11,73,132,2,0,10578
263,157.5299307,1,4,1244,9520,9520,3,3,93.7071,15,98,1,1,1,12,32,62,4,1,9522
265,200.8335481,1,4,1245,104302,111315,8,10,99.9543,226,1929,1,58,9,158,501,1373,55,7,112531
267,182.1869307,1,4,1246,29407,29407,3,3,100.0,53,561,1,12,1,39,125,429,7,5,29091
269,154.0436457,1,4,1247,23333,23333,6,6,100.0,36,402,0,14,0,22,95,279,28,1,23370
270,938.1237525,1,4,74,3268,2419,2,1,100.0,47,74,0,18,1,28,12,55,7,0,5010
271,139.7535256,1,4,1327,16324,16324,1,1,100.0,22,456,0,8,2,12,181,246,29,0,15742
273,137.8359752,1,4,1328,335458,335277,12,12,100.0,468,9310,1,112,88,267,1265,7687,358,34,339534
275,81.24943577,1,4,1329,32988,32988,3,3,100.0,27,314,0,8,1,18,49,232,33,0,33231
277,240.8583315,1,4,1330,45554,45554,3,3,100.0,110,1777,1,30,13,66,236,1496,45,12,45670
279,142.8061407,1,4,1331,30176,38919,2,4,100.0,56,605,0,23,8,25,121,454,30,3,39214
281,246.1826114,1,4,1415,32136,32136,2,2,100.0,79,1217,4,11,30,34,328,879,10,12,32090
283,0.0,1,4,1416,37132,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,37316
285,62.02031165,1,4,1417,13092,958,2,1,75.0,8,4,1,0,1,5,1,1,1,0,12899
287,93.18217114,1,4,1418,19508,7381,2,1,100.0,18,137,1,0,4,13,57,80,0,0,19317
289,0.0,1,4,1419,8751,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,8571
290,182.2055837,1,4,75,34603,34603,4,4,100.0,183,1549,3,29,39,112,148,1283,118,5,100436
291,215.0789926,1,4,1498,25600,25600,3,3,100.0,55,702,0,1,2,52,115,572,15,4,25572
293,80.25222127,1,4,1499,17228,17228,3,3,100.0,14,155,1,2,0,11,43,102,10,0,17445
295,165.1679207,1,4,1500,5579,5579,3,3,100.0,9,49,0,1,0,8,15,33,1,1,5449
297,175.3633919,1,4,1501,25614,25614,5,5,99.3695,45,484,0,6,4,35,105,370,9,5,25661
299,281.119982,1,4,1502,38480,38480,9,10,100.0,100,1370,0,7,7,86,363,940,67,10,35572
301,74.93844342,1,4,1613,9262,9262,2,2,100.0,7,74,0,0,1,6,12,57,5,4,9341
303,214.6909983,1,4,1614,13184,13184,1,1,100.0,28,107,0,6,1,21,4,89,14,0,13042
305,287.7044216,1,4,1615,6611,5387,2,1,100.0,19,27,0,1,0,18,3,22,2,0,6604
307,281.0962755,1,4,1616,5792,5792,1,1,100.0,16,44,0,2,0,14,3,40,1,2,5692
309,290.1353965,1,4,1617,10098,10098,4,4,100.0,30,123,0,7,0,23,24,90,9,2,10340
311,183.4862385,1,4,1671,31434,31434,3,3,100.0,58,1050,0,24,10,24,196,810,44,2,31610
313,61.95786865,1,4,1672,6665,5071,3,2,100.0,4,14,2,0,0,2,4,10,0,0,6456
315,0.0,1,4,1673,472,472,2,2,100.0,0,0,0,0,0,0,0,0,0,0,458
317,0.0,1,4,1674,689,0,2,1,100.0,0,1,0,0,0,0,0,1,0,0,759
319,0.0,1,4,1675,476,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,482
321,187.0091011,1,4,1765,24959,24959,2,2,100.0,45,577,1,2,6,36,153,385,39,1,24063
323,685.153077,1,4,1766,1995735,1995735,9,7,100.0,13894,59115,94,739,4422,8639,17538,33364,8213,297,2027868
325,112.4835519,1,4,1767,47499,47499,1,1,100.0,53,829,1,6,6,40,144,656,29,6,47118
327,351.2522908,1,4,1768,50138,50138,4,4,100.0,184,1258,6,39,10,129,343,778,137,4,52384
329,240.3846154,1,4,1769,785,785,1,1,100.0,2,8,0,1,0,1,2,3,3,0,832
331,207.7136543,1,4,1783,60338,60338,15,11,100.0,125,1900,0,29,13,83,359,1485,56,9,60179
333,185.2670583,1,4,1784,47732,41684,16,11,99.7029,88,1103,0,18,12,58,250,808,45,10,47499
335,137.0578253,1,4,1785,77065,53371,17,11,100.0,105,1348,0,14,18,73,220,1087,41,9,76610
337,106.2599619,1,4,1786,32751,22528,11,7,100.0,34,506,2,8,6,18,97,400,9,4,31997
339,121.6124246,1,4,1787,89093,63538,27,18,100.0,109,1687,0,28,14,67,302,1354,31,33,89629
341,457.4751144,1,4,1793,275689,275689,22,21,96.5581,1262,8426,30,74,479,678,1794,6331,301,37,275862
343,93.26422631,1,4,1794,915491,915491,76,75,99.8193,863,11382,7,32,301,523,2068,8693,621,35,925328
345,150.8302317,1,4,1795,451790,451245,36,34,99.6146,680,8073,2,86,247,344,1938,5766,369,55,450838
347,610.3101467,1,4,1796,515768,515768,44,43,99.9044,3130,16699,71,117,1182,1760,3986,11325,1388,173,512854
349,265.9102996,1,4,1797,97077,97077,17,16,100.0,255,4416,2,12,53,187,1054,3278,84,3,95897
351,738.4818924,1,4,1815,671900,671904,3,4,100.0,4979,32914,50,329,1184,3416,7857,22025,3032,139,674221
353,277.2387025,1,4,1816,3739,3739,1,1,0.0,10,73,0,1,1,9,35,32,6,0,3607
355,549.9597405,1,4,1817,65995,65995,3,3,95.934,362,3008,8,37,48,269,756,2141,110,14,65823
356,720.6877629,1,4,1818,27702,27702,3,3,100.0,197,483,1,15,7,174,232,199,51,2,27335
357,145.1046281,1,4,1819,13662,12621,5,4,100.0,19,335,0,3,3,13,168,153,15,4,13094
359,401.2016285,1,4,1820,49728,49058,4,3,85.2668,203,2373,4,26,22,151,729,1558,85,35,50598
361,330.6781345,1,4,1849,305204,305204,21,13,99.9283,1015,8972,5,69,318,623,1497,7210,265,19,306945
363,137.1884679,1,4,1850,49041,49041,16,12,91.2057,66,823,2,9,3,52,217,585,20,2,48109
365,632.0428157,1,4,1851,1400485,1400485,8,1,100.0,8967,24270,71,197,3420,5279,3165,19721,1385,0,1418733
367,303.2389361,1,4,1852,199290,200105,13,10,100.0,599,6270,7,59,135,398,1252,4891,126,27,197534
369,190.1333469,1,4,1853,81075,80263,14,10,100.0,150,1918,1,18,17,114,432,1452,34,9,78892
371,436.5907059,1,4,1912,154095,154810,9,8,100.0,674,5218,4,35,138,497,1438,3530,250,14,154378
373,111.0208503,1,4,1913,37454,37454,4,2,100.0,41,976,2,7,7,25,371,560,45,16,36930
375,18.28320687,1,4,1914,11161,1772,5,2,83.3333,2,40,0,1,0,1,5,31,5,0,10939
377,531.3252552,1,4,1915,26873,25830,7,3,86.8719,139,1315,1,15,30,93,508,769,38,3,26161
379,103.1269567,1,4,1916,27412,27412,6,4,99.5075,28,548,0,4,1,23,221,295,32,2,27151
381,0.0,1,4,2013,2360,2360,1,1,100.0,0,12,0,0,0,0,7,5,0,0,2360
383,107.2386059,1,4,2014,11310,11310,2,2,100.0,12,167,0,3,0,9,37,125,5,1,11190
385,43.62367311,1,4,2015,6877,6877,1,1,100.0,3,23,0,3,0,0,5,13,5,0,6877
387,0.0,1,4,2016,835,835,2,2,100.0,0,19,0,0,0,0,6,12,1,0,874
389,74.2280285,1,4,2017,6591,6591,1,1,100.0,5,66,2,0,0,3,18,44,4,0,6736
391,67.60362925,1,4,2067,28454,24175,6,4,90.0372,19,547,0,3,3,13,234,296,17,2,28105
393,530.8742806,1,4,2068,109408,106087,13,11,95.4966,559,3820,8,73,120,358,1042,2646,132,25,105298
395,65.9842015,1,4,2069,53204,52284,5,3,100.0,35,1119,0,15,4,16,316,785,18,4,53043
397,94.17799641,1,4,2070,101339,67205,10,4,99.6263,94,1726,2,12,17,63,507,1158,61,6,99811
399,85.03269894,1,4,2071,64780,64285,10,8,96.7034,55,1524,0,12,21,21,372,1125,28,4,64681
401,310.8948364,1,4,2155,22751,22751,3,3,100.0,69,333,1,7,1,60,156,157,20,7,22194
403,119.7195143,1,4,2156,5697,5697,2,2,100.0,7,45,0,0,0,7,13,30,2,0,5847
405,93.53863865,1,4,2157,14293,14293,5,5,100.0,13,253,1,3,0,9,116,124,13,3,13898
407,197.6284585,1,4,2158,5659,5659,2,2,100.0,11,79,0,1,0,10,25,50,4,0,5566
409,160.7649025,1,4,2159,22425,22425,3,3,100.0,38,490,1,3,1,33,125,328,37,3,23637
411,6.242976651,1,4,2233,16098,16098,4,2,100.0,1,76,0,0,1,0,20,53,3,0,16018
411,607.8019671,1,4,102,8700,8700,2,2,100.0,55,129,1,3,1,50,37,88,4,0,9049
412,398.5435938,1,4,103,20642,16937,3,2,100.0,81,613,0,0,2,79,151,408,54,0,20324
413,110.8660253,1,4,2234,80000,86538,6,5,100.0,96,1841,1,19,18,58,322,1460,59,19,86591
413,410.2097764,1,4,104,3922299,3922594,18,19,100.0,16447,135541,208,1088,5341,9810,32859,90864,11818,758,4009412
415,104.0531804,1,4,2235,384015,382907,12,13,98.5153,404,9389,9,97,133,165,1603,7037,749,41,388263
415,180.7614638,1,4,105,204559,204559,5,5,98.1994,367,7076,12,31,57,267,1790,4842,444,20,203030
417,69.80990227,1,4,2236,37417,30895,8,5,100.0,26,798,0,1,11,14,150,601,47,4,37244
417,357.8017555,1,4,106,108570,108570,6,6,100.0,384,2449,3,13,13,355,659,1702,88,8,107322
419,145.9143969,1,4,2237,49753,49753,9,7,97.7606,72,840,0,14,6,52,177,602,61,7,49344
419,478.147697,1,4,107,1000369,1000369,9,9,100.0,4765,23566,56,345,1481,2883,8284,11683,3599,310,996554
421,112.2643925,1,4,2270,101598,101598,20,19,100.0,114,1218,6,14,7,87,263,905,50,11,101546
421,196.481315,1,4,108,387474,382231,11,9,100.0,765,9606,13,67,114,570,2207,6811,587,71,389350
423,409.4916311,1,4,2271,1228608,1229054,124,126,100.0,5043,26054,81,125,1732,3105,5727,19160,1167,408,1231527
423,113.3253507,1,4,109,48196,47268,3,2,100.0,53,753,1,0,13,39,191,490,72,0,46768
425,96.90633856,1,4,2272,68679,68679,22,21,100.0,66,634,0,14,9,43,177,428,29,3,68107
425,319.8021689,1,4,110,217069,214201,10,11,100.0,688,4350,12,44,47,584,943,3186,221,42,215133
427,319.1958381,1,4,2273,170058,170690,43,44,98.9255,543,3809,6,36,84,417,632,3048,129,14,170115
427,346.4197494,1,4,111,203062,200100,6,4,100.0,697,5039,8,41,72,576,1567,3078,394,45,201201
429,250.7389665,1,4,2274,49820,49820,9,9,98.855,123,616,2,77,2,42,182,400,34,7,49055
441,83.29947176,1,4,2337,49752,49752,5,3,100.0,41,725,0,6,11,24,146,562,17,6,49220
443,123.6101433,1,4,2338,165376,165376,9,7,99.6923,204,3692,3,36,38,127,693,2803,196,31,165035
445,171.1227351,1,4,2339,82616,82616,9,7,100.0,141,2065,1,14,20,106,452,1544,68,21,82397
447,348.8705059,1,4,2340,626107,626107,23,19,100.0,2193,18512,30,222,632,1310,4292,11939,2280,114,628600
449,60.98575151,1,4,2341,126441,126441,12,10,100.0,77,2041,1,14,14,48,346,1627,68,10,126259
451,511.8566801,1,4,2343,24819,25400,10,11,100.0,128,737,0,5,12,111,216,496,25,13,25007
453,331.3517201,1,4,2344,162332,162210,15,13,100.0,544,6533,13,53,108,370,1618,4344,571,6,164176
455,376.0544771,1,4,2345,10278,10278,8,7,100.0,37,341,0,1,4,32,151,176,14,3,9839
457,600.0807801,1,4,2346,190274,190280,13,14,99.7289,1144,9644,18,55,157,914,2438,6372,835,36,190641
459,699.9351912,1,4,2347,16127,16127,10,9,100.0,108,687,0,2,21,85,231,415,41,2,15430
463,0.0,1,4,2389,2724,2724,1,1,100.0,0,17,0,0,0,0,6,10,1,0,2720
465,237.8318584,1,4,2390,17747,17747,2,2,100.0,43,458,0,9,0,34,67,370,21,0,18080
