fips,crime_rate_per_100000,EDITION,PART,IDNO,CPOPARST,CPOPCRIM,AG_ARRST,AG_OFF,COVIND,INDEX,MODINDX,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,population
46107,83.54218881,1,4,2441,2391,2391,3,3,100.0,2,1,0,0,0,2,0,0,1,0,2394
46109,204.8580626,1,4,2442,10402,9897,4,3,100.0,21,93,0,0,0,21,16,67,10,0,10251
46111,0.0,1,4,2443,2419,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,2324
46113,0.0,1,4,2444,14085,14085,1,1,100.0,0,0,0,0,0,0,0,0,0,0,14118
46115,151.2859304,1,4,2445,6543,6543,1,1,100.0,10,42,0,4,0,6,7,31,4,3,6610
46117,167.72895,1,4,2446,3036,3036,1,1,100.0,5,33,0,2,0,3,18,15,0,0,2981
46119,0.0,1,4,2447,1390,1390,1,1,91.6667,0,1,0,0,0,0,0,1,0,0,1437
46121,0.0,1,4,2448,9933,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,9982
46123,109.1305929,1,4,2449,5678,5678,2,2,100.0,6,25,0,0,0,6,7,14,4,0,5498
46125,107.6426265,1,4,2450,8619,8426,4,4,100.0,9,48,0,0,0,9,23,18,7,0,8361
46127,40.46125835,1,4,2451,15194,11961,6,4,100.0,6,110,0,0,0,6,18,87,5,0,14829
46129,181.0282404,1,4,2452,5638,5638,3,3,100.0,10,83,0,2,1,7,10,67,6,0,5524
46135,237.9273881,1,4,2453,22864,22866,2,3,100.0,54,560,0,20,3,31,84,448,28,2,22696
46137,35.2858151,1,4,2454,2073,2884,1,2,100.0,1,6,0,0,0,1,3,2,1,2,2834
47101,334.420199,1,4,2506,12242,12242,2,2,100.0,40,302,0,3,4,33,52,230,20,3,11961
47103,466.8034371,1,4,2507,33750,33707,3,4,100.0,157,796,2,6,6,143,196,573,27,4,33633
47105,231.9219791,1,4,2508,49644,49644,3,3,100.0,117,1132,0,7,16,94,290,783,59,2,50448
47107,517.7585449,1,4,2509,52942,52942,6,6,100.0,271,2046,0,18,37,216,483,1426,136,13,52341
47109,501.1476664,1,4,2510,26357,26310,4,4,100.0,131,573,0,4,5,122,153,378,42,2,26140
47111,295.1411832,1,4,2511,22671,22671,3,3,100.0,67,231,0,2,0,65,56,149,26,1,22701
47113,1138.42383,1,4,2512,98988,99067,4,5,100.0,1124,4084,13,33,196,882,1300,2604,180,27,98733
47115,310.1430887,1,4,2513,28026,28456,8,9,100.0,88,542,0,1,4,83,116,380,46,1,28374
47117,337.2952136,1,4,2514,30968,31136,6,7,100.0,105,488,1,7,1,96,152,313,23,6,31130
47119,552.7632192,1,4,2515,75052,82182,4,4,100.0,463,2239,5,28,45,385,518,1640,80,11,83761
47121,454.9746759,1,4,2516,11834,11834,2,2,100.0,53,277,2,9,1,41,75,166,36,4,11649
47123,435.2148459,1,4,2517,45253,45253,6,6,100.0,197,1317,5,3,10,179,337,882,98,13,45265
47125,536.6094754,1,4,2518,178078,178078,5,5,100.0,988,4666,12,60,104,812,1171,3265,230,29,184119
47127,63.48198699,1,4,2519,6464,6464,1,1,100.0,4,89,0,0,0,4,20,65,4,0,6301
47129,365.0467716,1,4,2520,21994,22018,3,4,100.0,80,462,2,5,4,69,161,270,31,1,21915
47131,353.3455398,1,4,2521,31505,32053,8,10,100.0,110,1083,0,11,12,87,220,828,35,9,31131
47133,294.4507361,1,4,2522,22352,22352,3,3,100.0,65,299,1,3,2,59,119,167,13,5,22075
47135,292.2861863,1,4,2523,7963,7963,2,2,100.0,23,107,0,1,1,21,33,66,8,1,7869
47137,98.23182711,1,4,2524,5164,5164,2,2,100.0,5,63,0,2,0,3,11,45,7,0,5090
47139,299.5805872,1,4,2525,16918,16918,3,3,100.0,50,366,4,1,2,43,115,210,41,0,16690
47141,443.3866032,1,4,2526,73561,73561,8,8,100.0,326,2910,0,21,34,271,711,2075,123,6,73525
47143,366.0074432,1,4,2527,32344,32344,4,4,100.0,119,758,0,4,8,107,201,483,74,1,32513
47145,248.8359379,1,4,2528,50253,54283,5,7,100.0,132,1451,1,12,13,106,467,908,75,13,53047
47147,394.7583218,1,4,2529,61061,67660,6,9,100.0,266,1409,3,20,53,190,305,1036,67,5,67383
47149,444.0822833,1,4,2530,271142,271142,7,7,100.0,1248,7252,6,93,195,954,1694,5162,396,14,281029
47151,249.8296616,1,4,2531,22343,22343,3,3,100.0,55,559,2,4,1,48,171,357,31,3,22015
47153,395.0684558,1,4,2532,14464,14464,2,2,100.0,58,439,0,3,3,52,114,287,38,7,14681
47155,333.4402052,1,4,2533,92221,92221,6,6,100.0,312,4099,1,30,44,237,1364,2529,206,8,93570
47157,1315.003752,1,4,2534,942807,942807,15,14,100.0,12354,47864,135,483,3512,8224,14011,30620,3233,435,939465
47159,256.8942015,1,4,2535,19308,19308,4,4,100.0,49,390,0,6,4,39,135,228,27,2,19074
47161,306.8402934,1,4,2536,13295,13295,3,3,100.0,41,168,1,1,3,36,61,94,13,4,13362
47163,578.5625339,1,4,2537,161216,158719,8,9,100.0,906,5505,3,56,70,777,1077,4129,299,37,156595
47165,294.869973,1,4,2538,177117,170518,11,11,100.0,498,3110,2,31,41,423,674,2327,108,31,168888
47167,418.9263794,1,4,2539,61799,61799,6,6,100.0,258,1357,5,19,32,202,368,901,87,5,61586
47169,421.5636178,1,4,2540,7881,7881,2,2,100.0,33,154,0,3,1,29,31,118,5,0,7828
47171,176.9715739,1,4,2541,18431,18431,2,2,100.0,32,405,0,0,1,31,59,323,23,3,18082
47173,324.5733431,1,4,2542,19359,19359,4,4,100.0,62,687,2,7,9,44,237,403,47,13,19102
47175,232.8497224,1,4,2543,5528,5528,2,2,100.0,13,109,0,1,0,12,15,89,5,0,5583
47177,377.8306018,1,4,2544,40257,40257,4,4,100.0,151,1054,1,16,9,125,262,718,74,7,39965
47179,404.632565,1,4,2545,126920,125380,5,6,100.0,508,4104,1,20,60,427,1004,2943,157,23,125546
47181,259.7555936,1,4,2546,17091,17091,4,4,100.0,44,147,1,2,0,41,46,93,8,3,16939
47183,339.6226415,1,4,2547,35094,35269,7,8,100.0,117,775,2,3,4,108,194,555,26,4,34450
47185,419.1434233,1,4,2548,26365,26365,2,2,100.0,110,738,1,6,6,97,169,518,51,5,26244
47187,129.7127717,1,4,2549,197247,190117,7,7,100.0,258,2307,2,24,28,204,372,1853,82,13,198901
47189,323.0964779,1,4,2550,117580,117580,5,5,100.0,394,2584,4,17,44,329,569,1855,160,5,121945
48101,0.0,1,4,2601,1521,1521,2,2,100.0,0,5,0,0,0,0,3,2,0,0,1452
48103,188.5606537,1,4,2602,4449,4449,2,2,100.0,9,47,0,1,0,8,13,33,1,0,4773
48105,0.0,1,4,2603,3778,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,3807
48107,83.45852112,1,4,2604,6183,6183,4,4,100.0,5,47,0,1,1,3,27,17,3,0,5991
48109,43.91743522,1,4,2605,2419,2419,1,1,100.0,1,7,0,0,1,0,4,3,0,0,2277
48111,410.9394927,1,4,2606,9706,6969,2,2,100.0,29,180,1,4,1,23,51,120,9,1,7057
48113,442.965072,1,4,2607,2579410,2452198,35,40,100.0,10987,94521,165,706,4889,5227,25141,59144,10235,692,2480331
48115,188.26937,1,4,2608,13837,13957,2,3,100.0,26,316,0,11,2,13,86,205,25,0,13810
48117,172.0811389,1,4,2609,19888,19888,2,2,100.0,33,383,0,1,6,26,98,260,25,6,19177
48119,152.7300496,1,4,2610,5290,5290,1,1,100.0,8,128,0,0,1,7,66,52,10,2,5238
48121,161.4985751,1,4,2611,658651,696686,23,30,100.0,1177,14788,10,156,331,680,3084,10732,972,79,728799
48123,497.4881725,1,4,2612,18371,20558,3,4,100.0,102,435,0,10,5,87,124,290,21,1,20503
48125,87.29812309,1,4,2613,2438,2438,2,2,100.0,2,13,0,0,0,2,9,4,0,0,2291
48127,468.0187207,1,4,2614,10270,10270,1,1,100.0,51,438,0,4,2,45,167,249,22,4,10897
48129,283.9295855,1,4,2615,3706,3706,1,1,100.0,10,34,0,0,0,10,12,18,4,0,3522
48131,738.8316151,1,4,2616,12768,11844,3,3,100.0,86,341,1,0,5,80,105,171,65,5,11640
48133,230.2000548,1,4,2617,18912,18912,6,6,89.2264,42,402,0,3,6,33,170,214,17,1,18245
48135,781.9089826,1,4,2618,143948,142209,4,4,100.0,1168,5177,5,44,163,956,1090,3571,516,26,149378
48137,53.07855626,1,4,2619,1995,1995,1,1,100.0,1,26,0,0,0,1,6,18,2,0,1884
48139,142.9707134,1,4,2620,151771,155041,10,15,100.0,223,3490,6,11,44,162,722,2616,152,18,155976
48141,391.4376636,1,4,2621,833083,833083,10,10,100.0,3240,19278,28,220,507,2485,2361,15563,1354,118,827718
48143,143.7288819,1,4,2622,38839,38839,4,4,100.0,57,909,0,11,3,43,217,661,31,3,39658
48145,188.6468873,1,4,2623,18209,18213,4,5,97.8751,33,158,1,4,4,24,70,86,2,2,17493
48147,193.1132832,1,4,2624,34459,34467,4,5,97.0755,65,571,4,18,3,40,180,366,25,2,33659
48149,100.7211635,1,4,2625,25102,25102,4,4,100.0,25,280,1,2,3,19,90,176,14,1,24821
48151,155.6016598,1,4,2626,3973,3973,1,1,100.0,6,66,0,0,0,6,34,30,2,0,3856
48153,353.1300161,1,4,2627,6490,6490,3,3,100.0,22,116,1,2,1,18,41,67,8,5,6230
48155,156.6170713,1,4,2628,1361,1361,2,2,100.0,2,1,0,0,0,2,1,0,0,0,1277
48157,247.560798,1,4,2629,579526,615642,11,13,100.0,1615,10963,8,88,417,1102,3070,7179,714,41,652365
48159,93.80863039,1,4,2630,9999,10709,1,2,100.0,10,105,0,2,1,7,45,49,11,0,10660
48161,239.2344498,1,4,2631,19979,19979,4,4,100.0,47,358,1,1,6,39,165,172,21,3,19646
48163,127.3180183,1,4,2632,17661,17661,3,3,100.0,23,369,0,2,4,17,146,217,6,3,18065
48165,110.9877913,1,4,2633,18273,18273,3,3,100.0,21,205,2,3,2,14,59,136,10,0,18921
48167,267.9427085,1,4,2634,312474,300176,15,15,100.0,822,9064,7,105,271,439,2049,6549,466,39,306782
48169,0.0,1,4,2635,6660,6660,1,1,100.0,0,56,0,0,0,0,19,35,2,0,6317
48171,78.8736838,1,4,2636,25490,25490,2,2,100.0,20,343,0,5,4,11,60,270,13,0,25357
48173,79.93605116,1,4,2637,1270,1270,1,1,100.0,1,13,0,0,0,1,3,9,1,0,1251
48175,133.9584729,1,4,2638,7351,7351,1,1,100.0,10,116,0,3,2,5,39,74,3,0,7465
48177,512.0126034,1,4,2639,20209,20202,4,4,100.0,104,542,2,15,4,83,166,351,25,1,20312
48179,481.7081109,1,4,2640,23096,23096,2,2,100.0,111,913,0,2,6,103,269,609,35,4,23043
48181,254.1825701,1,4,2641,123245,123237,13,13,100.0,311,3761,3,32,48,228,1013,2511,237,14,122353
48183,492.5868123,1,4,2642,132441,124924,5,5,100.0,606,5470,7,72,145,382,1241,3834,395,19,123024
48185,376.0378272,1,4,2643,27290,27290,2,2,100.0,101,568,1,7,8,85,187,339,42,0,26859
48187,193.4587207,1,4,2644,127781,137790,4,7,100.0,277,2999,2,67,31,177,601,2271,127,10,143183
48189,212.5041942,1,4,2645,37767,37045,4,4,100.0,76,1061,2,7,10,57,243,794,24,5,35764
48191,154.3686323,1,4,2646,3428,3428,2,2,100.0,5,47,0,0,0,5,17,25,5,0,3239
48193,180.5054152,1,4,2647,8599,7206,2,1,100.0,15,123,0,2,2,11,59,59,5,1,8310
48195,342.0342034,1,4,2648,5661,5661,3,3,100.0,19,87,0,0,3,16,20,56,11,1,5555
48197,0.0,1,4,2649,4239,4239,2,2,100.0,0,113,0,0,0,0,48,64,1,0,4016
48199,153.382536,1,4,2650,56073,56073,5,5,100.0,85,907,3,7,12,63,192,625,90,5,55417
48201,696.1038338,1,4,2651,4272223,4243516,42,46,100.0,30189,178681,307,1143,12449,16290,43644,114208,20829,1153,4336853
48203,348.3539156,1,4,2652,65372,67289,5,6,100.0,233,1640,3,12,20,198,597,971,72,8,66886
48205,262.295082,1,4,2653,3323,6060,1,2,100.0,16,96,0,2,0,14,32,59,5,1,6100
48207,187.2340426,1,4,2654,6044,6079,2,3,100.0,11,80,0,0,0,11,30,46,4,0,5875
48209,201.6747526,1,4,2655,166508,166507,5,6,100.0,355,3443,4,47,37,267,799,2467,177,7,176026
48211,432.9004329,1,4,2656,4029,4029,1,1,100.0,18,66,0,0,0,18,16,44,6,0,4158
48213,373.6892278,1,4,2657,80061,79786,8,7,100.0,294,2091,2,48,18,226,657,1262,172,7,78675
48215,316.7907686,1,4,2658,809759,809759,24,23,100.0,2585,30517,30,202,474,1879,6465,22631,1421,171,815996
48217,269.9365362,1,4,2659,35922,35922,5,5,100.0,94,866,1,10,12,71,265,581,20,5,34823
48219,424.9893753,1,4,2660,23235,22795,4,3,100.0,100,652,1,16,9,74,223,418,11,3,23530
48221,128.5322748,1,4,2661,52444,52444,3,3,100.0,68,1082,1,3,3,61,171,857,54,5,52905
48223,174.3286939,1,4,2662,35901,35901,3,3,100.0,62,357,0,4,3,55,104,231,22,1,35565
48225,152.7650474,1,4,2663,23836,23836,3,3,100.0,35,394,1,0,1,33,131,237,26,2,22911
48227,533.9308933,1,4,2664,35648,35648,2,2,100.0,193,1265,3,20,12,158,303,908,54,7,36147
48229,60.27727547,1,4,2665,3474,3474,1,1,100.0,2,30,0,0,0,2,11,18,1,0,3318
48231,451.4750482,1,4,2666,87523,86406,9,9,100.0,393,2863,1,21,65,306,869,1825,169,10,87048
48233,646.2257665,1,4,2667,22463,20556,3,2,100.0,141,694,0,20,5,116,184,489,21,5,21819
48235,124.0694789,1,4,2668,1644,1644,1,1,100.0,2,34,0,0,0,2,16,18,0,0,1612
48237,301.4402144,1,4,2669,9170,9170,2,2,100.0,27,152,0,6,0,21,39,99,14,1,8957
48239,123.3637174,1,4,2670,14242,14242,3,3,100.0,18,200,0,0,0,18,47,145,8,0,14591
48241,378.6922494,1,4,2671,36840,36840,2,2,100.0,135,776,2,32,7,94,201,554,21,1,35649
48243,88.77052818,1,4,2672,2322,2322,1,1,100.0,2,8,0,0,1,1,4,4,0,0,2253
48245,710.8948399,1,4,2673,256592,256588,7,7,100.0,1794,10120,20,114,554,1106,3147,6454,519,99,252358
48247,38.13155386,1,4,2674,5344,5344,1,1,100.0,2,6,1,0,0,1,2,4,0,0,5245
48249,695.7773512,1,4,2675,41034,41958,4,5,100.0,290,1649,13,17,7,253,467,1089,93,14,41680
48251,253.3821999,1,4,2676,161229,155021,8,10,100.0,392,3717,5,64,49,274,937,2584,196,22,154707
48253,231.6330127,1,4,2677,15263,20448,5,6,100.0,46,458,0,3,8,35,120,320,18,2,19859
48255,165.7715006,1,4,2678,15170,15170,3,3,100.0,25,400,2,1,1,21,98,281,21,2,15081
48257,228.4282662,1,4,2679,106748,105743,7,8,100.0,248,2265,2,33,35,178,718,1366,181,7,108568
48259,108.563258,1,4,2680,33725,35302,2,3,100.0,41,608,1,18,4,18,118,469,21,0,37766
48261,1456.31068,1,4,2681,444,444,1,1,100.0,6,13,0,3,1,2,5,4,4,0,412
48263,371.7472119,1,4,2682,837,837,1,1,100.0,3,13,0,0,0,3,5,7,1,0,807
48265,150.1411327,1,4,2683,50529,50529,3,3,100.0,75,1012,2,12,8,53,221,754,37,6,49953
48267,178.5315778,1,4,2684,4701,4701,2,2,100.0,8,69,0,0,1,7,23,44,2,0,4481
48269,0.0,1,4,2685,259,259,1,1,100.0,0,0,0,0,0,0,0,0,0,0,285
48271,0.0,1,4,2686,3684,1954,2,1,100.0,0,3,0,0,0,0,2,1,0,0,3586
48273,492.1965048,1,4,2687,32678,32678,3,3,100.0,158,1350,1,5,18,134,370,960,20,4,32101
48275,132.7316167,1,4,2688,3814,3814,2,2,100.0,5,33,0,0,0,5,7,25,1,0,3767
48277,362.1575689,1,4,2689,50824,50824,4,4,100.0,179,1750,5,10,37,127,441,1267,42,0,49426
48279,283.1215971,1,4,2690,14379,13393,4,3,100.0,39,383,1,1,5,32,119,246,18,4,13775
48281,182.9690436,1,4,2691,19597,19073,4,4,100.0,37,395,0,11,2,24,87,303,5,5,20222
48283,176.4147103,1,4,2692,7106,7106,1,1,100.0,13,43,0,0,1,12,13,29,1,3,7369
48285,168.5307186,1,4,2693,21824,19637,4,4,100.0,33,346,0,2,1,30,130,199,17,1,19581
48287,318.7394756,1,4,2694,16916,16916,3,3,100.0,53,329,0,5,3,45,91,226,12,0,16628
48289,89.59503046,1,4,2695,17169,17169,1,1,100.0,15,228,1,4,1,9,94,112,22,0,16742
48291,449.8940279,1,4,2696,77356,77347,4,4,100.0,346,2327,1,18,36,291,544,1587,196,13,76907
48293,351.5390551,1,4,2697,23986,23986,4,3,100.0,82,672,2,10,7,63,246,380,46,6,23326
48295,0.0,1,4,2698,3377,3377,1,1,100.0,0,12,0,0,0,0,3,9,0,0,3485
48297,219.0949692,1,4,2699,11618,11618,2,2,100.0,26,214,0,4,1,21,84,110,20,11,11867
48299,46.28677227,1,4,2700,20222,19468,4,4,100.0,9,398,0,1,0,8,134,253,11,11,19444
48301,0.0,1,4,2701,95,95,1,1,100.0,0,2,0,0,0,0,0,2,0,0,95
48303,740.6920961,1,4,2702,287440,288162,9,10,100.0,2143,13452,12,139,328,1664,3400,9224,828,52,289324
48305,104.8401188,1,4,2703,6096,5976,3,3,100.0,6,95,0,1,0,5,29,64,2,1,5723
48307,132.0528211,1,4,2704,8414,8414,2,2,100.0,11,158,0,0,0,11,57,95,6,1,8330
48309,421.5652577,1,4,2705,242130,239865,17,17,100.0,1018,8903,9,115,218,676,2237,6380,286,63,241481
48311,392.6701571,1,4,2706,700,700,1,1,100.0,3,43,0,0,0,3,9,27,7,0,764
48313,145.1273492,1,4,2707,13953,13953,2,2,100.0,20,200,0,2,5,13,58,119,23,0,13781
48315,732.7796776,1,4,2708,10664,10664,2,2,100.0,75,272,1,9,5,60,115,144,13,4,10235
48317,169.4277108,1,4,2709,5008,5008,2,2,100.0,9,61,0,1,0,8,14,45,2,1,5312
48319,24.2248062,1,4,2710,4044,4044,1,1,100.0,1,31,0,0,0,1,7,24,0,0,4128
48321,330.6733712,1,4,2711,37360,37360,4,3,100.0,121,1083,1,11,19,90,290,770,23,5,36592
48323,298.5768433,1,4,2712,56235,56235,2,2,100.0,167,1547,3,4,4,156,512,993,42,1,55932
48325,166.6701829,1,4,2713,46568,45916,5,6,100.0,79,584,1,17,4,57,134,425,25,2,47399
48327,186.2197393,1,4,2714,2298,2298,1,1,100.0,4,2,0,0,0,4,2,0,0,1,2148
48329,300.3934825,1,4,2715,140670,142409,3,4,100.0,455,3644,5,22,54,374,700,2728,216,9,151468
48331,219.3073199,1,4,2716,25071,25069,4,4,100.0,53,586,2,1,6,44,145,421,20,2,24167
48333,20.37905034,1,4,2717,4921,4921,1,1,100.0,1,43,0,0,0,1,14,28,1,1,4907
48335,350.9891512,1,4,2718,9567,9567,2,2,100.0,33,200,0,0,0,33,83,114,3,2,9402
48337,133.3128237,1,4,2719,20005,18947,4,3,100.0,26,491,0,4,2,20,109,356,26,0,19503
48339,170.4942731,1,4,2720,474542,478799,12,14,100.0,851,9257,12,49,221,569,2349,6227,681,17,499137
48341,243.8914232,1,4,2721,22283,22283,4,4,100.0,54,503,1,8,2,43,103,373,27,4,22141
48343,451.9245753,1,4,2722,13034,13040,5,6,100.0,58,297,0,1,4,53,114,179,4,2,12834
48345,0.0,1,4,2723,1248,1248,1,1,100.0,0,26,0,0,0,0,10,15,1,0,1196
48347,327.567733,1,4,2724,66446,66446,3,3,100.0,214,1855,1,24,30,159,430,1358,67,5,65330
48349,380.9484158,1,4,2725,48774,48774,3,3,100.0,183,1865,0,30,37,116,579,1230,56,1,48038
48351,7.072135785,1,4,2726,14670,14670,1,1,100.0,1,66,0,0,0,1,23,37,6,0,14140
48353,871.1844118,1,4,2727,15498,15498,4,4,100.0,131,507,0,27,10,94,143,345,19,1,15037
48355,616.5739392,1,4,2728,348408,348422,8,8,99.9819,2171,15190,18,194,392,1567,2723,11976,491,41,352107
48357,296.1317786,1,4,2729,10688,10688,2,2,100.0,32,157,0,0,0,32,35,110,12,4,10806
48359,95.14747859,1,4,2730,2105,2105,1,1,100.0,2,26,0,0,0,2,4,22,0,0,2102
48361,355.6059163,1,4,2731,83718,83722,7,8,100.0,295,2260,1,16,47,231,675,1401,184,5,82957
48363,240.2380867,1,4,2732,30714,28536,2,2,100.0,67,1011,2,4,10,51,219,751,41,4,27889
48365,305.823209,1,4,2733,24144,24418,2,3,100.0,73,689,0,7,8,58,208,437,44,4,23870
48367,114.4805548,1,4,2734,116150,120149,5,8,100.0,139,2331,3,12,15,109,621,1612,98,6,121418
48369,110.3863522,1,4,2735,10487,10487,4,4,100.0,11,83,0,2,1,8,29,49,5,0,9965
48371,305.7909155,1,4,2736,15951,15951,2,2,100.0,48,331,1,4,2,41,74,255,2,1,15697
48373,205.2849967,1,4,2737,46410,46410,4,4,100.0,94,1129,0,24,12,58,357,703,69,9,45790
48375,592.6303417,1,4,2738,212507,124116,4,4,100.0,721,5110,5,60,154,502,1218,3529,363,30,121661
48377,13.88696014,1,4,2739,7877,7877,2,2,100.0,1,23,0,0,0,1,5,16,2,0,7201
48379,189.7876186,1,4,2740,11225,11225,1,1,100.0,21,185,0,7,0,14,53,122,10,0,11065
48381,503.6608315,1,4,2741,36807,125198,3,4,100.0,637,4498,6,56,126,449,1094,3091,313,29,126474
48383,27.77006387,1,4,2742,3441,3441,1,1,100.0,1,19,0,0,0,1,9,9,1,0,3601
48385,89.55223881,1,4,2743,3477,3477,1,1,100.0,3,17,2,0,0,1,3,12,2,0,3350
48387,136.3271852,1,4,2744,12893,12893,3,3,100.0,17,217,0,1,3,13,105,101,11,0,12470
48389,136.0544218,1,4,2745,13963,13963,2,2,100.0,19,306,2,0,3,14,44,249,13,3,13965
48391,191.6495551,1,4,2746,7400,7400,2,2,100.0,14,100,0,1,2,11,22,75,3,1,7305
48393,601.6847172,1,4,2747,828,828,1,1,100.0,5,17,0,1,0,4,1,13,3,0,831
48395,357.8794128,1,4,2748,16991,16991,4,4,100.0,59,331,0,3,5,51,126,194,11,6,16486
48397,102.0587718,1,4,2749,75430,82507,4,7,96.6309,87,1382,1,10,6,69,261,1049,72,2,85245
48399,213.405762,1,4,2750,10682,10682,3,3,100.0,22,134,0,5,0,17,45,84,5,0,10309
48401,423.3337063,1,4,2751,51938,54564,4,5,100.0,227,1493,0,16,24,187,381,1040,72,7,53622
48403,144.7736705,1,4,2752,10901,10044,3,2,100.0,15,124,0,2,5,8,40,81,3,2,10361
48405,319.3066484,1,4,2753,9007,9007,2,2,100.0,28,128,0,1,3,24,36,79,13,1,8769
48407,245.7551385,1,4,2754,27202,27202,1,1,100.0,66,718,0,1,8,57,274,355,89,3,26856
48409,343.226938,1,4,2755,66450,65695,9,9,100.0,227,1936,4,35,16,172,517,1354,65,9,66137
48411,216.2341983,1,4,2756,6113,6113,2,2,100.0,13,53,1,0,0,12,9,41,3,1,6012
48413,31.19151591,1,4,2757,3359,3359,1,1,100.0,1,15,0,0,0,1,9,6,0,0,3206
48415,364.1197549,1,4,2758,17172,17172,2,2,100.0,63,388,1,9,4,49,108,260,20,1,17302
48417,29.62962963,1,4,2759,3368,3368,1,1,100.0,1,31,1,0,0,0,8,19,4,1,3375
48419,321.8052109,1,4,2760,26158,26158,3,3,100.0,83,576,5,10,18,50,169,373,34,3,25792
48421,0.0,1,4,2761,3086,3086,2,2,100.0,0,12,0,0,0,0,4,7,1,0,3093
48423,391.9844502,1,4,2762,216501,216577,11,11,100.0,847,6883,6,91,115,635,1890,4673,320,20,216080
48425,57.75005775,1,4,2763,8578,8578,1,1,100.0,5,108,0,0,0,5,48,58,2,1,8658
48427,261.446347,1,4,2764,62639,62639,5,5,100.0,162,1013,2,9,10,141,349,592,72,5,61963
48429,140.586136,1,4,2765,9691,9691,2,2,100.0,13,114,0,4,0,9,41,69,4,1,9247
48431,82.03445447,1,4,2766,1175,1175,1,1,100.0,1,2,0,0,0,1,1,0,1,0,1219
48433,418.9944134,1,4,2767,1494,1494,1,1,100.0,6,5,0,0,0,6,2,2,1,0,1432
48435,74.8876685,1,4,2768,4067,4067,2,2,100.0,3,29,0,0,1,2,4,21,4,0,4006
48437,347.8036841,1,4,2769,7918,7918,3,3,100.0,27,123,0,1,2,24,54,66,3,0,7763
48439,416.156389,1,4,2770,1827900,1875912,38,41,100.0,7955,67542,73,687,2167,5028,16077,46906,4559,228,1911541
48441,367.5894928,1,4,2771,139963,134743,6,6,100.0,493,4517,3,42,126,322,1083,3256,178,19,134117
48443,221.4839424,1,4,2772,974,974,1,1,100.0,2,3,0,0,0,2,3,0,0,0,903
48445,290.3554893,1,4,2773,12865,12865,2,2,100.0,37,225,0,3,7,27,80,138,7,2,12743
48447,62.5,1,4,2774,1633,1633,1,1,100.0,1,5,0,0,0,1,1,4,0,0,1600
48449,202.5720512,1,4,2775,33084,33084,2,2,100.0,66,902,0,0,4,62,272,587,43,6,32581
48451,274.0226525,1,4,2776,113498,113498,3,3,100.0,315,3839,5,57,36,217,852,2841,146,11,114954
48453,345.4200618,1,4,2777,1113744,1079052,15,19,100.0,3872,47576,32,236,997,2607,8244,36913,2419,152,1120954
48455,132.0086153,1,4,2778,14879,14879,2,2,100.0,19,193,1,1,1,16,71,112,10,1,14393
48457,302.83265,1,4,2779,21990,21990,2,2,100.0,65,283,1,9,1,54,130,134,19,3,21464
48459,288.3361749,1,4,2780,37908,39245,5,5,100.0,115,1017,1,11,11,92,345,616,56,3,39884
48461,29.65599051,1,4,2781,3396,3396,1,1,100.0,1,17,0,0,0,1,6,10,1,0,3372
48463,393.6715442,1,4,2782,26932,26932,3,3,100.0,106,798,3,7,3,93,181,595,22,4,26926
48465,137.7948707,1,4,2783,49841,49841,2,2,100.0,67,849,1,0,10,56,207,624,18,8,48623
48467,186.7342467,1,4,2784,53566,53566,6,6,94.9912,98,1028,4,1,8,86,334,598,96,1,52481
48469,543.1643489,1,4,2785,88856,88856,2,2,100.0,489,3109,6,48,50,385,761,2218,130,19,90028
48471,392.3449148,1,4,2786,69107,69107,2,2,100.0,270,1427,1,45,15,209,434,937,56,4,68817
48473,225.5988322,1,4,2787,43939,44672,6,6,100.0,102,833,5,13,19,65,286,499,48,6,45213
48475,515.8306652,1,4,2788,10876,10876,2,2,100.0,58,303,2,5,2,49,70,226,7,0,11244
48477,207.9245615,1,4,2789,34297,34297,3,3,100.0,71,711,1,5,9,56,175,505,31,1,34147
48479,429.3415113,1,4,2790,260337,260337,6,5,100.0,1127,11080,8,86,187,846,1825,8845,410,87,262495
48481,400.3299689,1,4,2791,41933,41933,3,3,100.0,165,1132,1,8,24,132,296,796,40,9,41216
48483,173.882803,1,4,2792,5547,5547,2,2,100.0,10,70,0,1,0,9,14,55,1,2,5751
48485,430.1498709,1,4,2793,132655,132655,6,6,100.0,568,5676,6,46,154,362,1439,3973,264,11,132047
48487,434.0872744,1,4,2794,13605,13605,2,2,100.0,57,363,1,14,1,41,89,258,16,6,13131
48489,597.6004744,1,4,2795,22426,22426,5,5,100.0,131,705,0,14,4,113,226,463,16,7,21921
48491,143.0955343,1,4,2796,414206,449413,12,15,100.0,674,8505,3,98,126,447,1402,6826,277,33,471014
48493,101.2814303,1,4,2797,44438,44445,5,6,100.0,46,619,3,6,3,34,143,437,39,0,45418
48495,420.7204838,1,4,2798,7286,7286,3,3,100.0,32,64,0,0,1,31,17,41,6,0,7606
48497,146.047687,1,4,2799,60729,60729,4,4,100.0,89,872,1,8,7,73,235,582,55,1,60939
